mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,sample_id,shape,num_nodes,inference_seconds,training_seed,model,parameter_count,config_hash,train_best_epoch,train_best_validation_mae,train_training_seconds,train_peak_gpu_memory_bytes,condition,source_file
0.0429999858964156,2.450809330433687,0.3000538758933544,0.1266947917065408,0.2161640362528849,sample_00353,two_hole,1324,0.0023439284414052,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0406372113530953,1.5432984516532466,0.2080242113443091,0.1093609802424908,0.1500122623844071,sample_00354,two_hole,1267,0.0023523960262537,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0501564675112631,1.9137109336513949,0.2459222301840782,0.141392124176491,0.1777571025653739,sample_00355,two_hole,1316,0.0023403279483318,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.052817390385542,1.7548144860139476,0.3418649658560753,0.1506601390661671,0.2466409454215315,sample_00356,two_hole,1474,0.0023275846615433,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0513974285741143,0.7903683685977062,0.3823726549744606,0.1551193356513976,0.2253794510395166,sample_00357,two_hole,1485,0.002362236380577,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.054102682112314,1.4408322781496703,0.3890523125883192,0.1452584760030731,0.2507527731830481,sample_00358,two_hole,1494,0.002356125973165,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0717952825994221,0.3490012169287261,0.4897151291370392,0.2511908292770385,0.3918392074108123,sample_00359,two_hole,1589,0.0023462707176804,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0582132443064579,0.4500409921784498,0.3366513393593777,0.1857493994466494,0.2637840501301981,sample_00360,two_hole,1611,0.0023674201220273,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0529308637122512,0.4074799773578028,0.4015230685472488,0.1686258908288437,0.2303804197907449,sample_00361,two_hole,1262,0.0023327060043811,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0388746115266194,0.2951072031256143,0.2616266012191772,0.1249512919690459,0.1891373488306998,sample_00362,two_hole,1298,0.0023310352116823,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
