model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,source_file
fine_control,60,polygonal_holes,17,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0017.npz,0cdbf63c17b90ff3b3512ee0966f5d174bfb3232348a9e49b05f2d9ee4d89a26,0.0036275850143283,0.0616973283223137,0.6382267378100414,0.8881971687078476,0.302832943201065,0.5082214077562094,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,18,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0018.npz,47317c8f9d3ed8f1a54c8b96ba91af510560b8aa7f805ade7143c1d16ca55e66,0.0041594540234655,0.0631598037587976,0.5874925825988035,0.7533417195081711,0.3392225300893186,0.4712414009124041,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,19,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0019.npz,14a537fef9ee78090f18c68c7c2bb65ef6d197ce349231291c03aa4206e7dbef,0.0040905040223151,0.0907215360241835,1.0008058617516875,0.9532402381300926,0.493315897323191,0.669863672554493,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,20,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0020.npz,7c814a3de56a037a81fd975f53b5567efeb9d9662b615203546bc0899290fd90,0.0039573929971084,0.0622691847690857,0.6078117009022691,0.9094116389751434,0.3281615823507305,0.489780683517456,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,21,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0021.npz,8ce53160fe69d5b6413cde92d321f24dc4d1d44cc5f0f2a3eca07d60a4da1104,0.0043766800081357,0.0837056748343128,0.8933881125329126,1.0617145411670208,0.452438691817224,0.615264933258295,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,22,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0022.npz,ebe02bed5b22de6ec65b6c54aaa34f7a9e9daf45fb56c3455386ee7beeca83bd,0.0039586860220879,0.0919215890883876,1.0456800334642131,0.7324971258640289,0.4965054539963601,0.6659163069352507,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,23,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0023.npz,d6cabc05bb35909896ec365f876db62334e617b13b08c9e40694e2791b0db121,0.0045960600255057,0.0494879952449041,0.4636323289373721,0.5696800947189331,0.2253046780824661,0.3507054552435874,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,24,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0024.npz,cc607c6b4a44a20de7c0d072b11d3585668469f46fe26a9e5a4601a8839b18e3,0.0037632270250469,0.0871868607963577,1.059543268160276,0.8064647614955902,0.4639014653861523,0.5965932086110115,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,25,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0025.npz,6624bf5fe6d196079fb76fb31c85860e096a142c03b130cd1e70002ae755b942,0.0034543090150691,0.0794139957365171,0.8106008503471924,0.8004664592444897,0.4084457311779259,0.6059474346414208,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,26,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0026.npz,c98d8e8d3d0a88d1da87415faeb5bf9178e88e1f30adc9ecf7cd6cf0dbd9277f,0.003979749046266,0.0896800447445535,0.8581621809089673,0.9348109737038612,0.4508033536374567,0.6488316317275166,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
