model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,source_file
fine_control,57,slit_bridge,127,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0127.npz,fbaeeb14ed4064772eccd6ad5d7ce8b30fd2cd571f89be44730cad2f429acd53,0.0020944709831383,0.0855345859568732,0.6621451689849063,0.6654628813266754,0.4034735560417175,0.570112982392311,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,128,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0128.npz,f8dcb1ad9a029b0aaa0eb4226be5e9fb26f98253b2ac2ee759238972e2b35793,0.0027326770068611,0.1126499341694585,0.8688059298562227,0.7889626920223236,0.5009525194764137,0.6695356160402289,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,129,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0129.npz,4fde72568a862f65ab802425b157856bd372d3c84dff9690b725526c7c4caa72,0.0030410309846047,0.108942904355345,0.7922581161518131,0.7304114103317261,0.4900015201419592,0.6224241040647027,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,130,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0130.npz,c5fc37a33ccfde0c5c1bc91a423ff22369761aa4a2358c6bf448d552f93ebe9f,0.0031801549775991,0.0481388615293219,0.3133324036199704,0.521516352891922,0.176213651895523,0.2732721924781798,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,131,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0131.npz,816e62f42925e1228f1925aa9a64af845857cc8af393bef8edcc95e0b32ae811,0.00314969199826,0.0967436199056102,0.719810094724211,0.695612221956253,0.4360361099243164,0.5737685143947587,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,132,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0132.npz,0fe2c82d437426e3d5e3a8a69a3eaf8444f65273028a83b43642500191be1de2,0.0027199830219615,0.1143711658150375,1.1068324054206378,0.7682908475399017,0.4980896264314651,0.6799036737531421,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,133,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0133.npz,158533d38705bbe83ad1aff888d4d281d11c259abc75e687100337a1169b6b79,0.0028913249843753,0.0767144575800421,0.517810116772964,0.4905962496995926,0.3397933915257454,0.3962502300739286,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,134,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0134.npz,809d1f61ff74bd28a60a9ee3e93980572061abc432bf497071f850cf295e5a22,0.0032395710004493,0.1189206611854813,0.955862555381284,0.7847612798213959,0.5269841700792313,0.6264012750238175,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,135,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0135.npz,49a6d2f84ef15ae562f31d7f8186dcf515a22bd150120c9ef7592236bc4da560,0.0030602379993069,0.1179171860902381,1.0735349095997542,0.7538483738899231,0.5212065856903791,0.6525038953870534,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,136,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0136.npz,0aaf02ec1906882bedac48878d8b32168a7bb9aa28e664600efcf7880eeb0a09,0.0033149230002891,0.0520252492214029,0.3358031332966655,0.5225298404693604,0.2106215022504329,0.3716322004795074,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
