mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,sample_id,shape,num_nodes,inference_seconds,training_seed,model,parameter_count,config_hash,train_best_epoch,train_best_validation_mae,train_training_seconds,train_peak_gpu_memory_bytes,alpha_tag,alpha,source_file
0.051300467087589,0.4151930878619256,0.2116331229917705,0.1456976905465126,0.177189448259305,sample_00380,two_hole,1593,0.0024491579970344,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0427486096123996,0.8899097617615883,0.2354883588850498,0.1398153468035161,0.1897861608304082,sample_00381,two_hole,1314,0.0025995509931817,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0394199150835012,0.4924089034109914,0.2161488682031631,0.110683970269747,0.1396517923101785,sample_00382,two_hole,1311,0.0023710199748165,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0403168515469917,2.642468792055414,0.3251300752162933,0.1232684509071986,0.2362424832955002,sample_00383,two_hole,1264,0.0024099309812299,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0486237588665671,1.2235533466529125,0.2878779917955398,0.1481564466303098,0.2284044787287714,sample_00384,two_hole,1331,0.0023695490090176,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.042123061205056,1.3913448197856604,0.198911964893341,0.1295373812317846,0.1603067057207225,sample_00385,two_hole,1587,0.0024143919581547,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.053888335740641,0.644801461947385,0.3285109549760818,0.1728961016051471,0.222198371659033,sample_00386,two_hole,1576,0.0025077579775825,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0308953799354558,1.5003700085397005,0.2400624454021453,0.1009141483678831,0.1697459581121804,sample_00387,two_hole,1180,0.0023738120216876,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0339792425908926,0.4015503445301504,0.3118817210197449,0.1028665261343121,0.1708913606405259,sample_00388,two_hole,1132,0.0024132179678417,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0459678043510511,0.7837153373660848,0.2361625024095701,0.1347606516508221,0.1843788648331613,sample_00389,two_hole,1406,0.0023556139785796,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0661190955922471,2.4943082418328744,0.288343402557075,0.1968957094213692,0.2542216902947982,sample_00390,two_hole,1565,0.0024271080037578,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0729611566579187,0.5250339456456702,0.5246920138597488,0.3143649697303772,0.4175412524491548,sample_00391,two_hole,1301,0.0024200010229833,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0454470260170568,0.3862439160814088,0.3377997279167175,0.1419706773944199,0.2367105326056482,sample_00392,two_hole,1328,0.0024099649745039,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0372963767818752,0.3139982391730615,0.3297843933105469,0.1071316416055196,0.1525707906484603,sample_00393,two_hole,1170,0.0024281939840875,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0573321602273179,0.9507309325405606,0.2608389241213444,0.1799862037878483,0.2259598248347175,sample_00394,two_hole,1381,0.0024171149707399,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0438897692845887,2.0988092927742907,0.217846926767379,0.1440393299562856,0.1886779349762946,sample_00395,two_hole,1460,0.0023826750111766,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0378874893181783,0.3439341753907415,0.2109217643737793,0.1114036592654883,0.1462931683659553,sample_00396,two_hole,1310,0.0024234480224549,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.047520241941278,1.2237760815517444,0.3209586986340582,0.1654077021965347,0.250451682335697,sample_00397,two_hole,1264,0.0023632549564354,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0327896586406824,0.597664317226583,0.1658643788832705,0.1026875877414568,0.1357176626959699,sample_00398,two_hole,1132,0.0023501879768446,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0567934525826295,0.9986983846940904,0.3131925892084837,0.1788076629047282,0.2559259284543805,sample_00399,two_hole,1562,0.0024198089959099,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0907838371690926,0.3241877210224572,0.4755774736404419,0.2492417495697736,0.3492082971334456,sample_00000,c_shape,1364,0.0027731629670597,45,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,470,0.0426880825310945,224.74889589002123,33289216,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0045/mesh_backbone_residual_hddm/metrics.csv
0.051694935810321,0.2337165341149253,0.580400250852108,0.1510725198313593,0.2737700727581968,sample_00001,c_shape,1038,0.0023909520241431,45,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,470,0.0426880825310945,224.74889589002123,33289216,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0045/mesh_backbone_residual_hddm/metrics.csv
0.0689251410572282,0.4555288452840614,0.3294925689697265,0.1780217122286556,0.2710035347938537,sample_00002,c_shape,1474,0.0024214779841713,45,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,470,0.0426880825310945,224.74889589002123,33289216,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0045/mesh_backbone_residual_hddm/metrics.csv
