mesh_id,dataset,split,seed,sample_index,sample_seed,shape,requested_interior_nodes,num_nodes,num_triangles,fine_directed_edges,fine_undirected_edges,boundary_nodes,source_x,source_y,source_sigma,target_max,target_l2_norm,mesh_generation_seconds,labels_npz,labels_npz_sha256,triangle_area_min,triangle_area_mean,triangle_area_max,triangle_area_cv,minimum_angle_deg,aspect_ratio_mean,aspect_ratio_max,method,partition_seconds,parmetis_library_edgecut,repair_seconds,repair_event_count,moved_nodes_total,moved_unique_nodes,moved_fraction,nonempty_parts,min_part_size,mean_part_size,max_part_size,part_size_sd,part_size_cv,imbalance_ratio,edgecut,disconnected_part_count,extra_component_count,disconnected_parts_json,coarse_directed_edges,coarse_undirected_edges
development_train_seed42_sample004_rectangle,development,train,42,4,46,rectangle,573,729,1300,4056,2028,156,0.702802138345156,0.2886133966058716,0.07271703413471145,0.8402701110905153,5.543118468901516,0.055270010605454445,paper_partition_evidence/mesh_archives/development_train_seed42_sample004_rectangle.npz,6a3bbe4375a073e27f8ab8061f4355039e8fba3b823f5956eb7fd95d57ac54be,1.976609848611444e-06,0.0007692307692307692,0.004976292391358226,0.9106416671002477,1.5726517953782335,3.2373279696443644,38.011691271402,parmetis_raw,0.446877873968333,283,0.0,0,0,0,0.0,16,44,45.5625,46,0.6291528696058958,0.013808567782845449,1.00960219478738,283,0,0,{},66,33
development_train_seed42_sample004_rectangle,development,train,42,4,46,rectangle,573,729,1300,4056,2028,156,0.702802138345156,0.2886133966058716,0.07271703413471145,0.8402701110905153,5.543118468901516,0.055270010605454445,paper_partition_evidence/mesh_archives/development_train_seed42_sample004_rectangle.npz,6a3bbe4375a073e27f8ab8061f4355039e8fba3b823f5956eb7fd95d57ac54be,1.976609848611444e-06,0.0007692307692307692,0.004976292391358226,0.9106416671002477,1.5726517953782335,3.2373279696443644,38.011691271402,parmetis_repaired,0.4503115420229733,,0.003433668054640293,0,0,0,0.0,16,44,45.5625,46,0.6291528696058958,0.013808567782845449,1.00960219478738,283,0,0,{},66,33
development_train_seed42_sample005_wavy,development,train,42,5,47,wavy,744,869,1543,4822,2411,192,0.6209009973212802,0.6268344085598039,0.08523673498491643,1.0178517009563133,9.6942903335433,0.10815876023843884,paper_partition_evidence/mesh_archives/development_train_seed42_sample005_wavy.npz,f22e8968de40cb3c4d6d706c753007580f232e8bcef1fb7ef3eefcddcdde595f,6.933497962425617e-06,0.0004712668145968856,0.003530837289019464,0.8910752349595176,1.7055079345670738,3.089085669323742,48.573453843449194,bfs_connected,0.006471522152423859,,0.0,0,0,0,0.0,16,29,54.3125,70,13.651465122835717,0.25135033597856327,1.2888377445339472,435,0,0,{},64,32
development_train_seed42_sample005_wavy,development,train,42,5,47,wavy,744,869,1543,4822,2411,192,0.6209009973212802,0.6268344085598039,0.08523673498491643,1.0178517009563133,9.6942903335433,0.10815876023843884,paper_partition_evidence/mesh_archives/development_train_seed42_sample005_wavy.npz,f22e8968de40cb3c4d6d706c753007580f232e8bcef1fb7ef3eefcddcdde595f,6.933497962425617e-06,0.0004712668145968856,0.003530837289019464,0.8910752349595176,1.7055079345670738,3.089085669323742,48.573453843449194,parmetis_raw,0.44208200043067336,305,0.0,0,0,0,0.0,16,52,54.3125,55,0.9464847243000456,0.01742664624718151,1.0126582278481013,305,0,0,{},66,33
development_train_seed42_sample005_wavy,development,train,42,5,47,wavy,744,869,1543,4822,2411,192,0.6209009973212802,0.6268344085598039,0.08523673498491643,1.0178517009563133,9.6942903335433,0.10815876023843884,paper_partition_evidence/mesh_archives/development_train_seed42_sample005_wavy.npz,f22e8968de40cb3c4d6d706c753007580f232e8bcef1fb7ef3eefcddcdde595f,6.933497962425617e-06,0.0004712668145968856,0.003530837289019464,0.8910752349595176,1.7055079345670738,3.089085669323742,48.573453843449194,parmetis_repaired,0.44619874749332666,,0.004116747062653303,0,0,0,0.0,16,52,54.3125,55,0.9464847243000456,0.01742664624718151,1.0126582278481013,305,0,0,{},66,33
development_train_seed42_sample006_rectangle,development,train,42,6,48,rectangle,434,590,1022,3222,1611,156,0.4438499361427973,0.54788674501467,0.08839703542851066,1.3492997784891558,9.514319687144807,0.04404111998155713,paper_partition_evidence/mesh_archives/development_train_seed42_sample006_rectangle.npz,8a3769e96b18ddbae11d8150a89c1b1396cf5b7b80ef3f1d1bafbb8467b36d44,5.494397427106407e-07,0.0009784735812133072,0.0060511983812569945,0.8983986881873512,0.10409039148289462,4.177519783765557,598.3023639464917,bfs_connected,0.004542986862361431,,0.0,0,0,0,0.0,16,16,36.875,56,12.159358535712318,0.3297453162227069,1.5186440677966102,352,0,0,{},66,33
development_train_seed42_sample006_rectangle,development,train,42,6,48,rectangle,434,590,1022,3222,1611,156,0.4438499361427973,0.54788674501467,0.08839703542851066,1.3492997784891558,9.514319687144807,0.04404111998155713,paper_partition_evidence/mesh_archives/development_train_seed42_sample006_rectangle.npz,8a3769e96b18ddbae11d8150a89c1b1396cf5b7b80ef3f1d1bafbb8467b36d44,5.494397427106407e-07,0.0009784735812133072,0.0060511983812569945,0.8983986881873512,0.10409039148289462,4.177519783765557,598.3023639464917,parmetis_raw,0.4467237372882664,250,0.0,0,0,0,0.0,16,36,36.875,37,0.3415650255319866,0.009262780353409807,1.0033898305084745,250,0,0,{},64,32
development_train_seed42_sample006_rectangle,development,train,42,6,48,rectangle,434,590,1022,3222,1611,156,0.4438499361427973,0.54788674501467,0.08839703542851066,1.3492997784891558,9.514319687144807,0.04404111998155713,paper_partition_evidence/mesh_archives/development_train_seed42_sample006_rectangle.npz,8a3769e96b18ddbae11d8150a89c1b1396cf5b7b80ef3f1d1bafbb8467b36d44,5.494397427106407e-07,0.0009784735812133072,0.0060511983812569945,0.8983986881873512,0.10409039148289462,4.177519783765557,598.3023639464917,parmetis_repaired,0.4496156615205109,,0.0028919242322444916,0,0,0,0.0,16,36,36.875,37,0.3415650255319866,0.009262780353409807,1.0033898305084745,250,0,0,{},64,32
development_train_seed42_sample007_wavy,development,train,42,7,49,wavy,679,802,1414,4430,2215,187,0.4314270961380681,0.5466086300848662,0.08047676377767216,1.017948421255431,9.350490321715531,0.07012293208390474,paper_partition_evidence/mesh_archives/development_train_seed42_sample007_wavy.npz,21774a144151fa2b3c3434fd01820347ae3c9439d4cebc2cd58794e86244ca54,1.8965301686679834e-06,0.0005105096683270469,0.0034506131650956207,0.8978233964046184,0.9780953128686906,3.164560416901221,59.01256401051232,bfs_connected,0.006059356965124607,,0.0,0,0,0,0.0,16,20,50.125,64,12.547908192204787,0.2503323330115668,1.2768079800498753,444,0,0,{},62,31
development_train_seed42_sample007_wavy,development,train,42,7,49,wavy,679,802,1414,4430,2215,187,0.4314270961380681,0.5466086300848662,0.08047676377767216,1.017948421255431,9.350490321715531,0.07012293208390474,paper_partition_evidence/mesh_archives/development_train_seed42_sample007_wavy.npz,21774a144151fa2b3c3434fd01820347ae3c9439d4cebc2cd58794e86244ca54,1.8965301686679834e-06,0.0005105096683270469,0.0034506131650956207,0.8978233964046184,0.9780953128686906,3.164560416901221,59.01256401051232,parmetis_raw,0.45191609067842364,293,0.0,0,0,0,0.0,16,49,50.125,51,0.6191391873668903,0.012351903987369383,1.0174563591022443,293,0,0,{},68,34
development_train_seed42_sample007_wavy,development,train,42,7,49,wavy,679,802,1414,4430,2215,187,0.4314270961380681,0.5466086300848662,0.08047676377767216,1.017948421255431,9.350490321715531,0.07012293208390474,paper_partition_evidence/mesh_archives/development_train_seed42_sample007_wavy.npz,21774a144151fa2b3c3434fd01820347ae3c9439d4cebc2cd58794e86244ca54,1.8965301686679834e-06,0.0005105096683270469,0.0034506131650956207,0.8978233964046184,0.9780953128686906,3.164560416901221,59.01256401051232,parmetis_repaired,0.4597870227880776,,0.00787093210965395,0,0,0,0.0,16,49,50.125,51,0.6191391873668903,0.012351903987369383,1.0174563591022443,293,0,0,{},68,34
development_train_seed42_sample008_rectangle,development,train,42,8,50,rectangle,480,636,1114,3498,1749,156,0.6437113459433118,0.6668346672917913,0.09061378991197463,1.253542375875488,9.297612335767443,0.054742075968533754,paper_partition_evidence/mesh_archives/development_train_seed42_sample008_rectangle.npz,f6071a9f1988c65a7dcdc3bdf525d3f8d1fdfeb5e5f80f604bc51c8f6a7cf806,6.983349988826618e-06,0.0008976660682226212,0.006110324285348613,0.921316720926072,1.2792780795170666,3.2131650855697553,47.07355315656475,bfs_connected,0.004805872682482004,,0.0,0,0,0,0.0,16,16,39.75,54,11.222002198063112,0.2823145207059902,1.3584905660377358,375,0,0,{},66,33
development_train_seed42_sample008_rectangle,development,train,42,8,50,rectangle,480,636,1114,3498,1749,156,0.6437113459433118,0.6668346672917913,0.09061378991197463,1.253542375875488,9.297612335767443,0.054742075968533754,paper_partition_evidence/mesh_archives/development_train_seed42_sample008_rectangle.npz,f6071a9f1988c65a7dcdc3bdf525d3f8d1fdfeb5e5f80f604bc51c8f6a7cf806,6.983349988826618e-06,0.0008976660682226212,0.006110324285348613,0.921316720926072,1.2792780795170666,3.2131650855697553,47.07355315656475,parmetis_raw,0.44394469540566206,258,0.0,0,0,0,0.0,16,39,39.75,40,0.4472135954999579,0.011250656490564979,1.0062893081761006,258,0,0,{},66,33
development_train_seed42_sample008_rectangle,development,train,42,8,50,rectangle,480,636,1114,3498,1749,156,0.6437113459433118,0.6668346672917913,0.09061378991197463,1.253542375875488,9.297612335767443,0.054742075968533754,paper_partition_evidence/mesh_archives/development_train_seed42_sample008_rectangle.npz,f6071a9f1988c65a7dcdc3bdf525d3f8d1fdfeb5e5f80f604bc51c8f6a7cf806,6.983349988826618e-06,0.0008976660682226212,0.006110324285348613,0.921316720926072,1.2792780795170666,3.2131650855697553,47.07355315656475,parmetis_repaired,0.4490280454047024,,0.005083349999040365,0,0,0,0.0,16,39,39.75,40,0.4472135954999579,0.011250656490564979,1.0062893081761006,258,0,0,{},66,33
development_train_seed42_sample009_wavy,development,train,42,9,51,wavy,437,554,933,2972,1486,171,0.7212205981352084,0.40356918039437006,0.07156893123693327,0.717265173887963,4.942467885690786,0.05135706579312682,paper_partition_evidence/mesh_archives/development_train_seed42_sample009_wavy.npz,fe559d9bb6e348349be8a83eac055439ac1e3faa33bbf91c734fcbaedde45a03,1.2125396030731974e-06,0.0007694199240666135,0.0057170836215361745,0.9888089117555071,0.6447999182763803,3.217526890911956,98.8035968779653,bfs_connected,0.0042442441917955875,,0.0,0,0,0,0.0,16,18,34.625,55,11.729592206608606,0.33876078575042906,1.5884476534296028,319,0,0,{},66,33
development_train_seed42_sample009_wavy,development,train,42,9,51,wavy,437,554,933,2972,1486,171,0.7212205981352084,0.40356918039437006,0.07156893123693327,0.717265173887963,4.942467885690786,0.05135706579312682,paper_partition_evidence/mesh_archives/development_train_seed42_sample009_wavy.npz,fe559d9bb6e348349be8a83eac055439ac1e3faa33bbf91c734fcbaedde45a03,1.2125396030731974e-06,0.0007694199240666135,0.0057170836215361745,0.9888089117555071,0.6447999182763803,3.217526890911956,98.8035968779653,parmetis_raw,0.44347810465842485,230,0.0,0,0,0,0.0,16,34,34.625,35,0.5,0.01444043321299639,1.0108303249097472,230,2,2,"{""3"": 2, ""7"": 2}",66,33
development_train_seed42_sample009_wavy,development,train,42,9,51,wavy,437,554,933,2972,1486,171,0.7212205981352084,0.40356918039437006,0.07156893123693327,0.717265173887963,4.942467885690786,0.05135706579312682,paper_partition_evidence/mesh_archives/development_train_seed42_sample009_wavy.npz,fe559d9bb6e348349be8a83eac055439ac1e3faa33bbf91c734fcbaedde45a03,1.2125396030731974e-06,0.0007694199240666135,0.0057170836215361745,0.9888089117555071,0.6447999182763803,3.217526890911956,98.8035968779653,parmetis_repaired,0.4464795063249767,,0.0030014016665518284,2,27,27,0.048736462093862815,16,20,34.625,48,6.994045086119096,0.20199408190957677,1.3862815884476534,219,0,0,{},64,32
development_train_seed42_sample010_rectangle,development,train,42,10,52,rectangle,611,767,1376,4284,2142,156,0.5578814774012164,0.537113147817646,0.08877033264734535,1.3271139305626523,11.712550692452641,0.07079514116048813,paper_partition_evidence/mesh_archives/development_train_seed42_sample010_rectangle.npz,e05ddddbcc8c7edb8cb6f824dbc35f5b87184ae4e66ae8a99a3d7835033dc4cb,2.252526145344983e-06,0.0007267441860465116,0.005266659907264334,0.9531231213365006,0.15724449493401563,3.740698447429448,365.21453975183977,bfs_connected,0.0060045612044632435,,0.0,0,0,0,0.0,16,30,47.9375,68,12.374537028376725,0.2581389732125523,1.4185136897001305,419,0,0,{},70,35
development_train_seed42_sample010_rectangle,development,train,42,10,52,rectangle,611,767,1376,4284,2142,156,0.5578814774012164,0.537113147817646,0.08877033264734535,1.3271139305626523,11.712550692452641,0.07079514116048813,paper_partition_evidence/mesh_archives/development_train_seed42_sample010_rectangle.npz,e05ddddbcc8c7edb8cb6f824dbc35f5b87184ae4e66ae8a99a3d7835033dc4cb,2.252526145344983e-06,0.0007267441860465116,0.005266659907264334,0.9531231213365006,0.15724449493401563,3.740698447429448,365.21453975183977,parmetis_raw,0.44141764286905527,282,0.0,0,0,0,0.0,16,46,47.9375,49,1.1236102527122116,0.02343906654940728,1.0221642764015646,282,0,0,{},66,33
development_train_seed42_sample010_rectangle,development,train,42,10,52,rectangle,611,767,1376,4284,2142,156,0.5578814774012164,0.537113147817646,0.08877033264734535,1.3271139305626523,11.712550692452641,0.07079514116048813,paper_partition_evidence/mesh_archives/development_train_seed42_sample010_rectangle.npz,e05ddddbcc8c7edb8cb6f824dbc35f5b87184ae4e66ae8a99a3d7835033dc4cb,2.252526145344983e-06,0.0007267441860465116,0.005266659907264334,0.9531231213365006,0.15724449493401563,3.740698447429448,365.21453975183977,parmetis_repaired,0.4449258567765355,,0.00350821390748024,0,0,0,0.0,16,46,47.9375,49,1.1236102527122116,0.02343906654940728,1.0221642764015646,282,0,0,{},66,33
development_train_seed42_sample011_wavy,development,train,42,11,53,wavy,791,915,1637,5102,2551,190,0.2555634972821331,0.6094553268838505,0.07652326742481469,0.7662801560405246,6.7393539020312225,0.07590126898139715,paper_partition_evidence/mesh_archives/development_train_seed42_sample011_wavy.npz,8251be03b5a47cb8c37b5f8445c5928106f1c935d2bdfb69eea496abcc7685f2,2.210385135506032e-06,0.00044344919076925294,0.0033231342351426373,0.8963345525155147,1.7101007374919581,3.1089831873851397,33.94626850491602,bfs_connected,0.0067057362757623196,,0.0,0,0,0,0.0,16,38,57.1875,78,12.512493756242199,0.21879770502718598,1.3639344262295081,454,0,0,{},64,32
development_train_seed42_sample011_wavy,development,train,42,11,53,wavy,791,915,1637,5102,2551,190,0.2555634972821331,0.6094553268838505,0.07652326742481469,0.7662801560405246,6.7393539020312225,0.07590126898139715,paper_partition_evidence/mesh_archives/development_train_seed42_sample011_wavy.npz,8251be03b5a47cb8c37b5f8445c5928106f1c935d2bdfb69eea496abcc7685f2,2.210385135506032e-06,0.00044344919076925294,0.0033231342351426373,0.8963345525155147,1.7101007374919581,3.1089831873851397,33.94626850491602,parmetis_raw,0.4400989101268351,312,0.0,0,0,0,0.0,16,57,57.1875,58,0.4031128874149275,0.007048968523102558,1.014207650273224,312,0,0,{},66,33
development_train_seed42_sample011_wavy,development,train,42,11,53,wavy,791,915,1637,5102,2551,190,0.2555634972821331,0.6094553268838505,0.07652326742481469,0.7662801560405246,6.7393539020312225,0.07590126898139715,paper_partition_evidence/mesh_archives/development_train_seed42_sample011_wavy.npz,8251be03b5a47cb8c37b5f8445c5928106f1c935d2bdfb69eea496abcc7685f2,2.210385135506032e-06,0.00044344919076925294,0.0033231342351426373,0.8963345525155147,1.7101007374919581,3.1089831873851397,33.94626850491602,parmetis_repaired,0.444916614331305,,0.004817704204469919,0,0,0,0.0,16,57,57.1875,58,0.4031128874149275,0.007048968523102558,1.014207650273224,312,0,0,{},66,33
development_train_seed42_sample012_rectangle,development,train,42,12,54,rectangle,695,851,1544,4788,2394,156,0.36122577233594755,0.5092899854414769,0.060177508176516625,0.7219539282244861,5.658082847219847,0.07271546917036176,paper_partition_evidence/mesh_archives/development_train_seed42_sample012_rectangle.npz,f01902c59c4ae674670b1f766da467f38db9006a28d31b5b2a2503791348cb65,2.0364571160100693e-06,0.0006476683937823834,0.006569439483779478,0.9271480594758991,0.589935310727833,3.247248627945221,97.76638049434189,bfs_connected,0.006286421790719032,,0.0,0,0,0,0.0,16,31,53.1875,76,13.476986557337908,0.25338635125429676,1.4289071680376029,445,0,0,{},68,34
development_train_seed42_sample012_rectangle,development,train,42,12,54,rectangle,695,851,1544,4788,2394,156,0.36122577233594755,0.5092899854414769,0.060177508176516625,0.7219539282244861,5.658082847219847,0.07271546917036176,paper_partition_evidence/mesh_archives/development_train_seed42_sample012_rectangle.npz,f01902c59c4ae674670b1f766da467f38db9006a28d31b5b2a2503791348cb65,2.0364571160100693e-06,0.0006476683937823834,0.006569439483779478,0.9271480594758991,0.589935310727833,3.247248627945221,97.76638049434189,parmetis_raw,0.4408557852730155,313,0.0,0,0,0,0.0,16,52,53.1875,54,0.6551081335677849,0.012316956682825567,1.0152761457109283,313,0,0,{},66,33
development_train_seed42_sample012_rectangle,development,train,42,12,54,rectangle,695,851,1544,4788,2394,156,0.36122577233594755,0.5092899854414769,0.060177508176516625,0.7219539282244861,5.658082847219847,0.07271546917036176,paper_partition_evidence/mesh_archives/development_train_seed42_sample012_rectangle.npz,f01902c59c4ae674670b1f766da467f38db9006a28d31b5b2a2503791348cb65,2.0364571160100693e-06,0.0006476683937823834,0.006569439483779478,0.9271480594758991,0.589935310727833,3.247248627945221,97.76638049434189,parmetis_repaired,0.4447170584462583,,0.0038612731732428074,0,0,0,0.0,16,52,53.1875,54,0.6551081335677849,0.012316956682825567,1.0152761457109283,313,0,0,{},66,33
development_train_seed42_sample013_wavy,development,train,42,13,55,wavy,705,828,1470,4594,2297,183,0.6661260917274753,0.6853228058581706,0.06919352342477049,0.6726789422133249,5.76719019176686,0.06846561003476381,paper_partition_evidence/mesh_archives/development_train_seed42_sample013_wavy.npz,30bc1595fba6d874bfcbfc5c63a7b499a2c79f627914b8289ae7166089d4408b,3.5075904427585633e-06,0.0004903364123570202,0.003446388568287884,0.9270319003866282,1.6565304877470095,3.205608669973628,34.952460796030245,bfs_connected,0.006204319652169943,,0.0,0,0,0,0.0,16,25,51.75,69,13.978555004005242,0.27011700490831386,1.3333333333333333,466,0,0,{},64,32
development_train_seed42_sample013_wavy,development,train,42,13,55,wavy,705,828,1470,4594,2297,183,0.6661260917274753,0.6853228058581706,0.06919352342477049,0.6726789422133249,5.76719019176686,0.06846561003476381,paper_partition_evidence/mesh_archives/development_train_seed42_sample013_wavy.npz,30bc1595fba6d874bfcbfc5c63a7b499a2c79f627914b8289ae7166089d4408b,3.5075904427585633e-06,0.0004903364123570202,0.003446388568287884,0.9270319003866282,1.6565304877470095,3.205608669973628,34.952460796030245,parmetis_raw,0.44067331217229366,300,0.0,0,0,0,0.0,16,50,51.75,53,0.9309493362512627,0.017989359154613773,1.0241545893719808,300,0,0,{},66,33
development_train_seed42_sample013_wavy,development,train,42,13,55,wavy,705,828,1470,4594,2297,183,0.6661260917274753,0.6853228058581706,0.06919352342477049,0.6726789422133249,5.76719019176686,0.06846561003476381,paper_partition_evidence/mesh_archives/development_train_seed42_sample013_wavy.npz,30bc1595fba6d874bfcbfc5c63a7b499a2c79f627914b8289ae7166089d4408b,3.5075904427585633e-06,0.0004903364123570202,0.003446388568287884,0.9270319003866282,1.6565304877470095,3.205608669973628,34.952460796030245,parmetis_repaired,0.4449264998547733,,0.00425318768247962,0,0,0,0.0,16,50,51.75,53,0.9309493362512627,0.017989359154613773,1.0241545893719808,300,0,0,{},66,33
development_train_seed42_sample014_rectangle,development,train,42,14,56,rectangle,687,843,1528,4740,2370,156,0.61306302498177,0.2584514072393216,0.11875206940500294,1.6727524672847314,17.02768487639546,0.06656387401744723,paper_partition_evidence/mesh_archives/development_train_seed42_sample014_rectangle.npz,156bda555a5ae946e003af479564226089013c33657ca6254b97d0c986da3d50,5.68186815709243e-06,0.0006544502617801048,0.004878395315779386,0.9285810234430388,0.631763663109922,3.372665329222987,92.28867258631188,bfs_connected,0.006405428051948547,,0.0,0,0,0,0.0,16,40,52.6875,64,6.973461598565426,0.13235514303327026,1.2147093712930013,440,0,0,{},68,34
development_train_seed42_sample014_rectangle,development,train,42,14,56,rectangle,687,843,1528,4740,2370,156,0.61306302498177,0.2584514072393216,0.11875206940500294,1.6727524672847314,17.02768487639546,0.06656387401744723,paper_partition_evidence/mesh_archives/development_train_seed42_sample014_rectangle.npz,156bda555a5ae946e003af479564226089013c33657ca6254b97d0c986da3d50,5.68186815709243e-06,0.0006544502617801048,0.004878395315779386,0.9285810234430388,0.631763663109922,3.372665329222987,92.28867258631188,parmetis_raw,0.4450170178897679,306,0.0,0,0,0,0.0,16,51,52.6875,54,0.9464847243000456,0.017964122881139657,1.0249110320284698,306,0,0,{},66,33
development_train_seed42_sample014_rectangle,development,train,42,14,56,rectangle,687,843,1528,4740,2370,156,0.61306302498177,0.2584514072393216,0.11875206940500294,1.6727524672847314,17.02768487639546,0.06656387401744723,paper_partition_evidence/mesh_archives/development_train_seed42_sample014_rectangle.npz,156bda555a5ae946e003af479564226089013c33657ca6254b97d0c986da3d50,5.68186815709243e-06,0.0006544502617801048,0.004878395315779386,0.9285810234430388,0.631763663109922,3.372665329222987,92.28867258631188,parmetis_repaired,0.449455336201936,,0.004438318312168121,0,0,0,0.0,16,51,52.6875,54,0.9464847243000456,0.017964122881139657,1.0249110320284698,306,0,0,{},66,33
development_train_seed42_sample015_wavy,development,train,42,15,57,wavy,715,837,1485,4642,2321,184,0.5920833515777708,0.48415598410878424,0.1096801885338721,1.497800228793288,15.169124042152449,0.06899579288437963,paper_partition_evidence/mesh_archives/development_train_seed42_sample015_wavy.npz,af1bbe20b15f9f823d192f05596934a342647da6cfd6167baf17501ee3fbabec,3.067801037184845e-07,0.0004864386279945874,0.0039377027015799594,0.9212916684675261,0.05413836080406451,3.9766996796022096,1089.9636478918485,bfs_connected,0.006131717003881931,,0.0,0,0,0,0.0,16,37,52.3125,69,10.625245095212314,0.20311101735172882,1.3189964157706093,414,0,0,{},66,33
development_train_seed42_sample015_wavy,development,train,42,15,57,wavy,715,837,1485,4642,2321,184,0.5920833515777708,0.48415598410878424,0.1096801885338721,1.497800228793288,15.169124042152449,0.06899579288437963,paper_partition_evidence/mesh_archives/development_train_seed42_sample015_wavy.npz,af1bbe20b15f9f823d192f05596934a342647da6cfd6167baf17501ee3fbabec,3.067801037184845e-07,0.0004864386279945874,0.0039377027015799594,0.9212916684675261,0.05413836080406451,3.9766996796022096,1089.9636478918485,parmetis_raw,0.45101269613951445,297,0.0,0,0,0,0.0,16,51,52.3125,53,0.6020797289396148,0.011509289919992637,1.013142174432497,297,1,1,"{""13"": 2}",68,34
development_train_seed42_sample015_wavy,development,train,42,15,57,wavy,715,837,1485,4642,2321,184,0.5920833515777708,0.48415598410878424,0.1096801885338721,1.497800228793288,15.169124042152449,0.06899579288437963,paper_partition_evidence/mesh_archives/development_train_seed42_sample015_wavy.npz,af1bbe20b15f9f823d192f05596934a342647da6cfd6167baf17501ee3fbabec,3.067801037184845e-07,0.0004864386279945874,0.0039377027015799594,0.9212916684675261,0.05413836080406451,3.9766996796022096,1089.9636478918485,parmetis_repaired,0.4556533508002758,,0.004640654660761356,1,19,19,0.022700119474313024,16,33,52.3125,70,6.779564882792995,0.1295974171143225,1.3381123058542412,289,0,0,{},66,33
development_train_seed42_sample016_rectangle,development,train,42,16,58,rectangle,605,761,1363,4246,2123,157,0.4045059002831224,0.6899168046153854,0.07080094439021878,0.8825638566960529,6.623948968411515,0.06192626291885972,paper_partition_evidence/mesh_archives/development_train_seed42_sample016_rectangle.npz,561e5e3998b11f16b13778ca15325243dbb2225ba71659e67cc3174bf128359a,4.941873168341283e-07,0.0007336757153338225,0.005109795375979821,0.9103061068758389,0.28798663700186033,3.307945761808595,199.4449086096858,bfs_connected,0.005862824153155088,,0.0,0,0,0,0.0,16,28,47.5625,66,11.695975091172746,0.24590749206145066,1.3876478318002627,441,0,0,{},66,33
development_train_seed42_sample016_rectangle,development,train,42,16,58,rectangle,605,761,1363,4246,2123,157,0.4045059002831224,0.6899168046153854,0.07080094439021878,0.8825638566960529,6.623948968411515,0.06192626291885972,paper_partition_evidence/mesh_archives/development_train_seed42_sample016_rectangle.npz,561e5e3998b11f16b13778ca15325243dbb2225ba71659e67cc3174bf128359a,4.941873168341283e-07,0.0007336757153338225,0.005109795375979821,0.9103061068758389,0.28798663700186033,3.307945761808595,199.4449086096858,parmetis_raw,0.4469158467836678,284,0.0,0,0,0,0.0,16,47,47.5625,48,0.51234753829798,0.010772090161324152,1.0091984231274638,284,0,0,{},66,33
development_train_seed42_sample016_rectangle,development,train,42,16,58,rectangle,605,761,1363,4246,2123,157,0.4045059002831224,0.6899168046153854,0.07080094439021878,0.8825638566960529,6.623948968411515,0.06192626291885972,paper_partition_evidence/mesh_archives/development_train_seed42_sample016_rectangle.npz,561e5e3998b11f16b13778ca15325243dbb2225ba71659e67cc3174bf128359a,4.941873168341283e-07,0.0007336757153338225,0.005109795375979821,0.9103061068758389,0.28798663700186033,3.307945761808595,199.4449086096858,parmetis_repaired,0.45044815773144364,,0.0035323109477758408,0,0,0,0.0,16,47,47.5625,48,0.51234753829798,0.010772090161324152,1.0091984231274638,284,0,0,{},66,33
development_train_seed42_sample017_wavy,development,train,42,17,59,wavy,451,572,962,3066,1533,179,0.5438735793331821,0.6630330840994176,0.06260134571607125,0.6506870601991314,4.253626512901601,0.042808557860553265,paper_partition_evidence/mesh_archives/development_train_seed42_sample017_wavy.npz,4fd9804ce6a785ee06e11c8e1f1acbe328038d07c171d559caa18c9d3115f448,1.6728559415616911e-06,0.0007508620212752094,0.004053739459034733,0.8900392755024562,0.4457954293730587,3.432861445713961,155.24718879292016,bfs_connected,0.004564354196190834,,0.0,0,0,0,0.0,16,24,35.75,46,6.060803027102377,0.1695329518070595,1.2867132867132867,346,0,0,{},68,34
development_train_seed42_sample017_wavy,development,train,42,17,59,wavy,451,572,962,3066,1533,179,0.5438735793331821,0.6630330840994176,0.06260134571607125,0.6506870601991314,4.253626512901601,0.042808557860553265,paper_partition_evidence/mesh_archives/development_train_seed42_sample017_wavy.npz,4fd9804ce6a785ee06e11c8e1f1acbe328038d07c171d559caa18c9d3115f448,1.6728559415616911e-06,0.0007508620212752094,0.004053739459034733,0.8900392755024562,0.4457954293730587,3.432861445713961,155.24718879292016,parmetis_raw,0.4487174819223583,239,0.0,0,0,0,0.0,16,35,35.75,36,0.4472135954999579,0.012509471202796026,1.006993006993007,239,0,0,{},62,31
development_train_seed42_sample017_wavy,development,train,42,17,59,wavy,451,572,962,3066,1533,179,0.5438735793331821,0.6630330840994176,0.06260134571607125,0.6506870601991314,4.253626512901601,0.042808557860553265,paper_partition_evidence/mesh_archives/development_train_seed42_sample017_wavy.npz,4fd9804ce6a785ee06e11c8e1f1acbe328038d07c171d559caa18c9d3115f448,1.6728559415616911e-06,0.0007508620212752094,0.004053739459034733,0.8900392755024562,0.4457954293730587,3.432861445713961,155.24718879292016,parmetis_repaired,0.4533215840347111,,0.004604102112352848,0,0,0,0.0,16,35,35.75,36,0.4472135954999579,0.012509471202796026,1.006993006993007,239,0,0,{},62,31
