dataset,seed,shape,method,meshes,num_nodes_mean,num_nodes_sd,num_nodes_min,num_nodes_max,num_triangles_mean,num_triangles_sd,num_triangles_min,num_triangles_max,fine_undirected_edges_mean,fine_undirected_edges_sd,fine_undirected_edges_min,fine_undirected_edges_max,imbalance_ratio_mean,imbalance_ratio_sd,imbalance_ratio_min,imbalance_ratio_max,part_size_cv_mean,part_size_cv_sd,part_size_cv_min,part_size_cv_max,edgecut_mean,edgecut_sd,edgecut_min,edgecut_max,disconnected_part_count_mean,disconnected_part_count_sd,disconnected_part_count_min,disconnected_part_count_max,extra_component_count_mean,extra_component_count_sd,extra_component_count_min,extra_component_count_max,coarse_undirected_edges_mean,coarse_undirected_edges_sd,coarse_undirected_edges_min,coarse_undirected_edges_max,partition_seconds_mean,partition_seconds_sd,partition_seconds_min,partition_seconds_max,repair_seconds_mean,repair_seconds_sd,repair_seconds_min,repair_seconds_max,moved_unique_nodes_mean,moved_unique_nodes_sd,moved_unique_nodes_min,moved_unique_nodes_max,moved_fraction_mean,moved_fraction_sd,moved_fraction_min,moved_fraction_max,minimum_angle_deg_mean,minimum_angle_deg_sd,minimum_angle_deg_min,minimum_angle_deg_max,aspect_ratio_mean_mean,aspect_ratio_mean_sd,aspect_ratio_mean_min,aspect_ratio_mean_max,aspect_ratio_max_mean,aspect_ratio_max_sd,aspect_ratio_max_min,aspect_ratio_max_max,triangle_area_cv_mean,triangle_area_cv_sd,triangle_area_cv_min,triangle_area_cv_max,repair_sample_rate
development,45,rectangle,bfs_connected,25,776.48,85.94868624165623,603.0,932.0,1394.96,171.89737248331247,1048.0,1706.0,2170.44,257.84605872496866,1650.0,2637.0,1.3257039467852538,0.0731927603957731,1.193075898801598,1.5312066574202496,0.2241979662214778,0.04172133954464293,0.14303818410436472,0.294658122164543,410.92,34.60120421796521,363.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.88,0.8326663997864531,31.0,35.0,0.007240136824548244,0.006623411998959415,0.00456642173230648,0.038851914927363396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646601774706282,0.5720609385357849,0.06803583911083222,2.3955241548377835,3.469011746780424,0.2575403483523825,3.1066703046471593,4.040117537087973,277.77234794077066,293.2458791463725,24.594234633220722,1039.5628537374253,0.9251544431923768,0.030412730978288036,0.8623448155834139,1.0106404392920016,
development,45,rectangle,parmetis_raw,25,776.48,85.94868624165623,603.0,932.0,1394.96,171.89737248331247,1048.0,1706.0,2170.44,257.84605872496866,1650.0,2637.0,1.0198438229142817,0.005964356162069386,1.0091984231274638,1.0348258706467661,0.01661763305975327,0.004297933136461773,0.010564712913173386,0.026918169673469456,283.24,19.738456542158172,251.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.68,0.6904105059069325,31.0,34.0,0.4424917745217681,0.004030584554992234,0.43614059407263994,0.44922993797808886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646601774706282,0.5720609385357849,0.06803583911083222,2.3955241548377835,3.469011746780424,0.2575403483523825,3.1066703046471593,4.040117537087973,277.77234794077066,293.2458791463725,24.594234633220722,1039.5628537374253,0.9251544431923768,0.030412730978288036,0.8623448155834139,1.0106404392920016,
development,45,rectangle,parmetis_repaired,25,776.48,85.94868624165623,603.0,932.0,1394.96,171.89737248331247,1048.0,1706.0,2170.44,257.84605872496866,1650.0,2637.0,1.0198438229142817,0.005964356162069386,1.0091984231274638,1.0348258706467661,0.01661763305975327,0.004297933136461773,0.010564712913173386,0.026918169673469456,283.24,19.738456542158172,251.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.68,0.6904105059069325,31.0,34.0,0.4464470519311726,0.004083758650987941,0.4398680911399424,0.45290849497541785,0.0039552774094045165,0.0007563180092263319,0.0029944879934191704,0.006464669946581125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646601774706282,0.5720609385357849,0.06803583911083222,2.3955241548377835,3.469011746780424,0.2575403483523825,3.1066703046471593,4.040117537087973,277.77234794077066,293.2458791463725,24.594234633220722,1039.5628537374253,0.9251544431923768,0.030412730978288036,0.8623448155834139,1.0106404392920016,0.0
development,45,wavy,bfs_connected,25,755.16,108.50218123767529,534.0,915.0,1324.68,213.04669284767914,893.0,1628.0,2078.84,321.52548888074176,1426.0,2542.0,1.317980165895184,0.11912773551219454,1.1481481481481481,1.6179775280898876,0.2255777944844121,0.050244002244571644,0.10755044822345675,0.30729266262599086,394.36,46.25281973386415,294.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.8660254037844387,31.0,34.0,0.005710904877632856,0.0007287993541752839,0.004198058973997831,0.0066538588143885136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103782089988273,0.4792912415162177,0.14573667829196593,1.7223765501820596,3.3037524689254045,0.19780490284361743,3.0471737322402537,3.825525665390228,113.29999421849544,107.35666888603367,33.43326948762173,500.760783480385,0.9064782250117192,0.026164843761495558,0.8487983002608332,0.9538353346087541,
development,45,wavy,parmetis_raw,25,755.16,108.50218123767529,534.0,915.0,1324.68,213.04669284767914,893.0,1628.0,2078.84,321.52548888074176,1426.0,2542.0,1.0193162899929262,0.007010041962094236,1.0018416206261511,1.035667107001321,0.01646642288383346,0.00437460654556814,0.007366482504604052,0.025267690131824637,280.0,26.396022427631024,228.0,314.0,0.12,0.33166247903553997,0.0,1.0,0.12,0.33166247903553997,0.0,1.0,32.68,0.9882644720249062,31.0,34.0,0.44371554654091594,0.0038311014417739737,0.43752198899164796,0.4511397313326597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103782089988273,0.4792912415162177,0.14573667829196593,1.7223765501820596,3.3037524689254045,0.19780490284361743,3.0471737322402537,3.825525665390228,113.29999421849544,107.35666888603367,33.43326948762173,500.760783480385,0.9064782250117192,0.026164843761495558,0.8487983002608332,0.9538353346087541,
development,45,wavy,parmetis_repaired,25,755.16,108.50218123767529,534.0,915.0,1324.68,213.04669284767914,893.0,1628.0,2078.84,321.52548888074176,1426.0,2542.0,1.0585316551501485,0.12565808326160355,1.0018416206261511,1.4795244385733157,0.02964773524046996,0.04334297285052901,0.007366482504604052,0.1791325536657382,279.4,26.94593352128171,224.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.52,0.8717797887081346,31.0,34.0,0.4480222781188786,0.004984123241828202,0.44072401942685246,0.46219357708469033,0.004306731577962637,0.0018489201917296246,0.002343593630939722,0.011053845752030611,1.68,5.257692776621066,0.0,22.0,0.0025592789829273085,0.007937551098782508,0.0,0.02906208718626156,0.9103782089988273,0.4792912415162177,0.14573667829196593,1.7223765501820596,3.3037524689254045,0.19780490284361743,3.0471737322402537,3.825525665390228,113.29999421849544,107.35666888603367,33.43326948762173,500.760783480385,0.9064782250117192,0.026164843761495558,0.8487983002608332,0.9538353346087541,0.12
final_ood,101,c_shape,bfs_connected,10,1188.5,129.3739197485765,1016.0,1368.0,2290.4,257.3420551198994,1945.0,2647.0,3477.9,386.7133448836633,2960.0,4014.0,1.2948728980156208,0.20912670604661365,1.112807463952502,1.786046511627907,0.19563807180740217,0.08269359883692926,0.11713772662914791,0.3642902817952905,577.6,45.142244319730295,508.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.9428090415820634,31.0,34.0,0.009251827606931329,0.0010194464950243657,0.007819775957614183,0.010947355069220066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08031070340749502,0.10637071981368539,0.00021784114473632346,0.3058312591593038,21.764660224658616,43.33608387481021,3.7065628478373487,143.69376939398705,38321.33484314832,98086.30381487783,244.24629014309713,314411.38487911696,0.9064970476369195,0.026503044615129666,0.866150055146738,0.9463616545413628,
final_ood,101,c_shape,parmetis_raw,10,1188.5,129.3739197485765,1016.0,1368.0,2290.4,257.3420551198994,1945.0,2647.0,3477.9,386.7133448836633,2960.0,4014.0,1.0231808737047963,0.004274744217440243,1.0175438596491229,1.0294573643410854,0.01608352081150383,0.0013160579317661701,0.014085467574801825,0.017618260279423124,352.6,19.945481248198103,327.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.8856180831641267,23.0,29.0,0.44903100915253163,0.0038957966309418448,0.4402166400104761,0.4543077680282295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08031070340749502,0.10637071981368539,0.00021784114473632346,0.3058312591593038,21.764660224658616,43.33608387481021,3.7065628478373487,143.69376939398705,38321.33484314832,98086.30381487783,244.24629014309713,314411.38487911696,0.9064970476369195,0.026503044615129666,0.866150055146738,0.9463616545413628,
final_ood,101,c_shape,parmetis_repaired,10,1188.5,129.3739197485765,1016.0,1368.0,2290.4,257.3420551198994,1945.0,2647.0,3477.9,386.7133448836633,2960.0,4014.0,1.0231808737047963,0.004274744217440243,1.0175438596491229,1.0294573643410854,0.01608352081150383,0.0013160579317661701,0.014085467574801825,0.017618260279423124,352.6,19.945481248198103,327.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.8856180831641267,23.0,29.0,0.4557024588808417,0.0052197003299935645,0.44568712916225195,0.4654646683484316,0.006671449728310108,0.002169609629852137,0.004686108324676752,0.012469163164496422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08031070340749502,0.10637071981368539,0.00021784114473632346,0.3058312591593038,21.764660224658616,43.33608387481021,3.7065628478373487,143.69376939398705,38321.33484314832,98086.30381487783,244.24629014309713,314411.38487911696,0.9064970476369195,0.026503044615129666,0.866150055146738,0.9463616545413628,0.0
final_ood,101,two_hole,bfs_connected,10,1448.4,151.89704115324668,1238.0,1615.0,2594.5,299.3193203846948,2186.0,2935.0,4043.9,451.18817212629443,3425.0,4551.0,1.2917777238083636,0.07249084558564137,1.1591331269349845,1.391304347826087,0.23584826914070794,0.053000158604104446,0.13966200151894198,0.2934459941170323,551.4,48.78114389802683,474.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.9486832980505137,30.0,33.0,0.014505738019943237,0.011311123774043598,0.009446932002902031,0.04656279273331165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503364439477743,0.41490327610672234,0.07065904131815312,1.1532798842748766,3.409188488513449,0.2888964029399264,3.144420570399876,4.038389426564627,440.55574683587747,452.7082131625171,63.00911363819799,1214.748012674026,0.8944269089381969,0.019774259475709075,0.8647396711159291,0.9366018960931319,
final_ood,101,two_hole,parmetis_raw,10,1448.4,151.89704115324668,1238.0,1615.0,2594.5,299.3193203846948,2186.0,2935.0,4043.9,451.18817212629443,3425.0,4551.0,1.0204596516021078,0.006622745232710662,1.0080775444264944,1.0290964777947933,0.014219724807843694,0.0047695189873410565,0.006462035541195477,0.021755167942973403,357.2,24.38943304885221,325.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1.9888578520235065,26.0,31.0,0.4500497809611261,0.0036379926227171296,0.4453706592321396,0.4543056432157755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503364439477743,0.41490327610672234,0.07065904131815312,1.1532798842748766,3.409188488513449,0.2888964029399264,3.144420570399876,4.038389426564627,440.55574683587747,452.7082131625171,63.00911363819799,1214.748012674026,0.8944269089381969,0.019774259475709075,0.8647396711159291,0.9366018960931319,
final_ood,101,two_hole,parmetis_repaired,10,1448.4,151.89704115324668,1238.0,1615.0,2594.5,299.3193203846948,2186.0,2935.0,4043.9,451.18817212629443,3425.0,4551.0,1.0204596516021078,0.006622745232710662,1.0080775444264944,1.0290964777947933,0.014219724807843694,0.0047695189873410565,0.006462035541195477,0.021755167942973403,357.2,24.38943304885221,325.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1.9888578520235065,26.0,31.0,0.45765598458237944,0.003731767068036219,0.4517858559265733,0.46190546406432986,0.007606203621253371,0.0014416585138347687,0.006397524382919073,0.011109158862382174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503364439477743,0.41490327610672234,0.07065904131815312,1.1532798842748766,3.409188488513449,0.2888964029399264,3.144420570399876,4.038389426564627,440.55574683587747,452.7082131625171,63.00911363819799,1214.748012674026,0.8944269089381969,0.019774259475709075,0.8647396711159291,0.9366018960931319,0.0
final_ood,102,c_shape,bfs_connected,10,1182.9,123.57943913846583,1006.0,1382.0,2279.0,247.67765789877419,1922.0,2676.0,3460.9,371.2541657080167,2927.0,4057.0,1.2266567041179428,0.055689720761982545,1.1189827429609447,1.326170376055257,0.1777543113241698,0.029744334120302116,0.12945384171848673,0.21072546054704253,564.7,47.91902892727828,507.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,1.2692955176439846,31.0,34.0,0.009295018017292022,0.0009669148992503643,0.00772374402731657,0.010690779890865088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462760114523074,0.1534805253087699,0.06422030258825959,0.4617157025588064,4.094191711649371,0.3108324527838788,3.7463084633771024,4.850851036843889,536.2792711214496,431.17861640362185,125.09080904011152,1367.298562420231,0.8872558075168762,0.02378182224962234,0.845786743850618,0.9398163338327573,
final_ood,102,c_shape,parmetis_raw,10,1182.9,123.57943913846583,1006.0,1382.0,2279.0,247.67765789877419,1922.0,2676.0,3460.9,371.2541657080167,2927.0,4057.0,1.019931309723253,0.005878249800638634,1.0069071373752878,1.025996533795494,0.013175728280916163,0.0028958489629671,0.006291297477181642,0.01684005456076231,358.1,23.605319551133196,313.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,1.5238839267549948,26.0,30.0,0.44857668452896177,0.005589421885485856,0.43881782703101635,0.4547654092311859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462760114523074,0.1534805253087699,0.06422030258825959,0.4617157025588064,4.094191711649371,0.3108324527838788,3.7463084633771024,4.850851036843889,536.2792711214496,431.17861640362185,125.09080904011152,1367.298562420231,0.8872558075168762,0.02378182224962234,0.845786743850618,0.9398163338327573,
final_ood,102,c_shape,parmetis_repaired,10,1182.9,123.57943913846583,1006.0,1382.0,2279.0,247.67765789877419,1922.0,2676.0,3460.9,371.2541657080167,2927.0,4057.0,1.019931309723253,0.005878249800638634,1.0069071373752878,1.025996533795494,0.013175728280916163,0.0028958489629671,0.006291297477181642,0.01684005456076231,358.1,23.605319551133196,313.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,1.5238839267549948,26.0,30.0,0.4570601656101644,0.007991920219990905,0.4436438689008355,0.4708296502940357,0.008483481081202626,0.0042269715030127985,0.004826041869819164,0.016351566184312105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462760114523074,0.1534805253087699,0.06422030258825959,0.4617157025588064,4.094191711649371,0.3108324527838788,3.7463084633771024,4.850851036843889,536.2792711214496,431.17861640362185,125.09080904011152,1367.298562420231,0.8872558075168762,0.02378182224962234,0.845786743850618,0.9398163338327573,0.0
final_ood,102,two_hole,bfs_connected,10,1412.1,145.27938601191843,1202.0,1628.0,2532.9,283.7277450890789,2121.0,2956.0,3946.0,428.96594011387174,3324.0,4585.0,1.332458725015648,0.10904306164369858,1.1290092658588737,1.4509151414309485,0.2527786561076383,0.07855275459708519,0.11625888992522446,0.34140251929278204,544.0,48.14561246884289,479.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.674948557710553,30.0,32.0,0.01062029697932303,0.0011004191491317326,0.008662838023155928,0.012263777200132608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041572122030015,0.26475157607803773,0.18396548346946334,0.9204640683251232,3.36349053170161,0.13936934816893495,3.175115808006838,3.6114963438833567,182.45159922158768,134.16178215430247,68.97211421062703,423.1292609116559,0.8931987040897763,0.025490726506245814,0.8637573922659345,0.9397057313898178,
final_ood,102,two_hole,parmetis_raw,10,1412.1,145.27938601191843,1202.0,1628.0,2532.9,283.7277450890789,2121.0,2956.0,3946.0,428.96594011387174,3324.0,4585.0,1.018596685267325,0.007344235595951438,1.0091100210231254,1.0266211604095563,0.011764601367458131,0.0030212676832409176,0.008241453409209855,0.01887435294748076,356.3,19.71491257342466,326.0,381.0,0.1,0.31622776601683794,0.0,1.0,0.1,0.31622776601683794,0.0,1.0,28.4,1.3498971154211057,26.0,31.0,0.448316167620942,0.0046244751363532285,0.441791073884815,0.4557795259170234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041572122030015,0.26475157607803773,0.18396548346946334,0.9204640683251232,3.36349053170161,0.13936934816893495,3.175115808006838,3.6114963438833567,182.45159922158768,134.16178215430247,68.97211421062703,423.1292609116559,0.8931987040897763,0.025490726506245814,0.8637573922659345,0.9397057313898178,
final_ood,102,two_hole,parmetis_repaired,10,1412.1,145.27938601191843,1202.0,1628.0,2532.9,283.7277450890789,2121.0,2956.0,3946.0,428.96594011387174,3324.0,4585.0,1.0445362578539132,0.08483705568305117,1.0091100210231254,1.2851879145173175,0.021439433436937418,0.03313621613734749,0.008241453409209855,0.1156226736422736,355.8,19.532309415711985,326.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,1.4181364924121764,26.0,31.0,0.4562767771538347,0.007276665943218173,0.44720965065062046,0.47280649095773697,0.007960609532892704,0.003324812612209837,0.005418576765805483,0.01702696504071355,2.7,8.538149682454623,0.0,27.0,0.001989683124539425,0.006291930495545042,0.0,0.01989683124539425,0.5041572122030015,0.26475157607803773,0.18396548346946334,0.9204640683251232,3.36349053170161,0.13936934816893495,3.175115808006838,3.6114963438833567,182.45159922158768,134.16178215430247,68.97211421062703,423.1292609116559,0.8931987040897763,0.025490726506245814,0.8637573922659345,0.9397057313898178,0.1
final_ood,103,c_shape,bfs_connected,10,1222.1,122.83634098533979,1017.0,1384.0,2357.1,244.47515211162053,1950.0,2682.0,3578.2,367.3075611043754,2966.0,4065.0,1.3119989649349209,0.19202585136368763,1.1343283582089552,1.7394084732214228,0.18568868522444712,0.08474588205429634,0.09868244348107305,0.3508911614192146,582.8,46.69237387173389,499.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.97182531580755,30.0,33.0,0.009622929757460952,0.0009832467932110172,0.007834066171199083,0.01072761882096529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10247059351120344,0.14583731126506957,0.0021371857620934354,0.3960455814841283,9.9494881955249,9.904211581722665,3.743229940224028,34.8633399310546,9296.997710881831,12919.73343330714,223.4705285949428,35284.570057322366,0.8996236508613444,0.022287320622621523,0.8695292986805729,0.9350392004834834,
final_ood,103,c_shape,parmetis_raw,10,1222.1,122.83634098533979,1017.0,1384.0,2357.1,244.47515211162053,1950.0,2682.0,3578.2,367.3075611043754,2966.0,4065.0,1.022615705135903,0.0039732244185483505,1.0173410404624277,1.0282131661442007,0.014239896311873671,0.002876124681649321,0.01034019873988342,0.01902597698713522,357.8,22.68038800373574,323.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,1.766981104093143,25.0,30.0,0.4509911405853927,0.009594260612966142,0.439955550711602,0.4694540239870548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10247059351120344,0.14583731126506957,0.0021371857620934354,0.3960455814841283,9.9494881955249,9.904211581722665,3.743229940224028,34.8633399310546,9296.997710881831,12919.73343330714,223.4705285949428,35284.570057322366,0.8996236508613444,0.022287320622621523,0.8695292986805729,0.9350392004834834,
final_ood,103,c_shape,parmetis_repaired,10,1222.1,122.83634098533979,1017.0,1384.0,2357.1,244.47515211162053,1950.0,2682.0,3578.2,367.3075611043754,2966.0,4065.0,1.022615705135903,0.0039732244185483505,1.0173410404624277,1.0282131661442007,0.014239896311873671,0.002876124681649321,0.01034019873988342,0.01902597698713522,357.8,22.68038800373574,323.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,1.766981104093143,25.0,30.0,0.45921648922376335,0.013399488405118105,0.4461736767552793,0.4913217560388148,0.008225348638370633,0.005047215470109611,0.0050641312263906,0.02186773205175996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10247059351120344,0.14583731126506957,0.0021371857620934354,0.3960455814841283,9.9494881955249,9.904211581722665,3.743229940224028,34.8633399310546,9296.997710881831,12919.73343330714,223.4705285949428,35284.570057322366,0.8996236508613444,0.022287320622621523,0.8695292986805729,0.9350392004834834,0.0
final_ood,103,two_hole,bfs_connected,10,1363.6,144.67066046714515,1185.0,1574.0,2423.9,284.2649194755562,2064.0,2821.0,3788.5,428.8647157839456,3250.0,4396.0,1.2675130366309733,0.09893168084746601,1.1522633744855968,1.4305882352941177,0.2165664719897001,0.05081569022031748,0.13926526928413857,0.2849479747875356,519.2,47.3422526807596,444.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0540925533894598,28.0,31.0,0.010341363260522485,0.0013018013694670115,0.008916219230741262,0.012798239011317492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427188622486515,0.585869129340522,0.02442909627260291,1.7548699024705903,3.5066955095288437,0.4772771596236865,3.0811444491414037,4.6339037438743045,705.1583237385288,1171.0076202060977,37.86815610708088,3708.0434879577924,0.9042381124499524,0.022037924161533003,0.8739303311991496,0.93554127609394,
final_ood,103,two_hole,parmetis_raw,10,1363.6,144.67066046714515,1185.0,1574.0,2423.9,284.2649194755562,2064.0,2821.0,3788.5,428.8647157839456,3250.0,4396.0,1.022231001892803,0.004434216134523516,1.016470588235294,1.0288248337028825,0.01343227553627532,0.004504479683855526,0.00730668654056682,0.02256036455043053,348.6,17.970345943618707,324.0,373.0,0.2,0.42163702135578396,0.0,1.0,0.2,0.42163702135578396,0.0,1.0,28.4,1.07496769977314,26.0,30.0,0.44862732933834193,0.00465302937103122,0.441033449023962,0.45594820799306035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427188622486515,0.585869129340522,0.02442909627260291,1.7548699024705903,3.5066955095288437,0.4772771596236865,3.0811444491414037,4.6339037438743045,705.1583237385288,1171.0076202060977,37.86815610708088,3708.0434879577924,0.9042381124499524,0.022037924161533003,0.8739303311991496,0.93554127609394,
final_ood,103,two_hole,parmetis_repaired,10,1363.6,144.67066046714515,1185.0,1574.0,2423.9,284.2649194755562,2064.0,2821.0,3788.5,428.8647157839456,3250.0,4396.0,1.1034315053297281,0.17727329412969953,1.016470588235294,1.5136733185513673,0.04145574567967321,0.0615649441919555,0.00730668654056682,0.18426497848484163,345.5,17.424440051580167,324.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,1.1595018087284057,26.0,30.0,0.4635471425019205,0.01879257167002689,0.44659090088680387,0.5088852914050221,0.01491981316357851,0.01798904974352055,0.0055574518628418446,0.05543624563142657,7.5,15.953056133543816,0.0,42.0,0.005212839058393488,0.011237374555220028,0.0,0.031042128603104215,0.6427188622486515,0.585869129340522,0.02442909627260291,1.7548699024705903,3.5066955095288437,0.4772771596236865,3.0811444491414037,4.6339037438743045,705.1583237385288,1171.0076202060977,37.86815610708088,3708.0434879577924,0.9042381124499524,0.022037924161533003,0.8739303311991496,0.93554127609394,0.2
final_ood,104,c_shape,bfs_connected,10,1189.8,134.0777552185464,1069.0,1467.0,2292.1,266.171811680601,2052.0,2842.0,3480.9,400.24838121679727,3120.0,4308.0,1.2344205165399884,0.08443641845792295,1.1156222418358341,1.3934300993124522,0.15952503284848105,0.030506096808915587,0.11276394405858793,0.21065019020110307,559.5,52.04965577856079,497.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.7888106377466155,30.0,33.0,0.009270952874794602,0.0010390006962571184,0.008073445409536362,0.011414875742048025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24162113288377357,0.1862341159193233,0.012201599653789743,0.5326101813446134,4.292651867052686,0.8410994708288416,3.7616130966296253,6.587239899821174,992.8333356399468,1627.004846133647,107.70077893272597,5446.949435963918,0.8870943735851039,0.02204556637210703,0.8476978308024348,0.9268101720590377,
final_ood,104,c_shape,parmetis_raw,10,1189.8,134.0777552185464,1069.0,1467.0,2292.1,266.171811680601,2052.0,2842.0,3480.9,400.24838121679727,3120.0,4308.0,1.0203644939500291,0.005039722842388007,1.0139794967381175,1.0282776349614395,0.01567240735406374,0.0032949496422118364,0.01187020071353559,0.02058577896461009,356.6,18.756924647239543,333.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.9189365834726815,27.0,30.0,0.4467207902576774,0.0051472343363409825,0.43701562006026506,0.4519157879985869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24162113288377357,0.1862341159193233,0.012201599653789743,0.5326101813446134,4.292651867052686,0.8410994708288416,3.7616130966296253,6.587239899821174,992.8333356399468,1627.004846133647,107.70077893272597,5446.949435963918,0.8870943735851039,0.02204556637210703,0.8476978308024348,0.9268101720590377,
final_ood,104,c_shape,parmetis_repaired,10,1189.8,134.0777552185464,1069.0,1467.0,2292.1,266.171811680601,2052.0,2842.0,3480.9,400.24838121679727,3120.0,4308.0,1.0203644939500291,0.005039722842388007,1.0139794967381175,1.0282776349614395,0.01567240735406374,0.0032949496422118364,0.01187020071353559,0.02058577896461009,356.6,18.756924647239543,333.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.9189365834726815,27.0,30.0,0.4563106597866863,0.01347225046469816,0.44254362117499113,0.49124831706285477,0.009589869529008865,0.011549984582132824,0.005365860182791948,0.04241225402802229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24162113288377357,0.1862341159193233,0.012201599653789743,0.5326101813446134,4.292651867052686,0.8410994708288416,3.7616130966296253,6.587239899821174,992.8333356399468,1627.004846133647,107.70077893272597,5446.949435963918,0.8870943735851039,0.02204556637210703,0.8476978308024348,0.9268101720590377,0.0
final_ood,104,two_hole,bfs_connected,10,1407.8,134.7704220764581,1179.0,1558.0,2523.8,259.5782048717582,2086.0,2802.0,3932.6,394.28788129149154,3266.0,4361.0,1.3253041334231401,0.07925769465490529,1.1942324003392706,1.4634146341463414,0.25044700096673617,0.05721467283917378,0.1726955957031983,0.32466079418692545,535.5,25.373871075051465,506.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,1.728840330651992,28.0,33.0,0.014344996679574252,0.011830499584848686,0.00877613015472889,0.04788759024813771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49873232321566474,0.31654170205223675,0.14709840491458517,1.0151525325054194,3.376897799842071,0.1825590774879075,3.1800613642648248,3.772894853178064,232.6304240325448,191.46233403607576,67.06622038120685,540.2064885287665,0.8852952315620553,0.017550757785879053,0.8709004370088448,0.9267172603755497,
