mesh_id,dataset,split,seed,sample_index,sample_seed,shape,requested_interior_nodes,num_nodes,num_triangles,fine_directed_edges,fine_undirected_edges,boundary_nodes,source_x,source_y,source_sigma,target_max,target_l2_norm,mesh_generation_seconds,labels_npz,labels_npz_sha256,triangle_area_min,triangle_area_mean,triangle_area_max,triangle_area_cv,minimum_angle_deg,aspect_ratio_mean,aspect_ratio_max,raw_disconnected_part_count,raw_disconnected_parts_json,repair_event_count,moved_nodes_total,moved_unique_nodes,moved_fraction,bfs_seconds,parmetis_seconds,repair_seconds
development_train_seed44_sample024_rectangle,development,train,44,24,68,rectangle,560,716,1274,3978,1989,156,0.4921833624232832,0.6741631372765429,0.09877894767904041,1.457310761742669,11.814170473009293,0.057723415084183216,paper_partition_evidence/mesh_archives/development_train_seed44_sample024_rectangle.npz,982a4e87a75dd2ae2bb8bf1a5f4b4ec0881e536b12edf2943d9527dde57fc4a1,1.8630609259331733e-06,0.0007849293563579278,0.005068004308076687,0.9585749795127078,0.557424643295415,3.2418580167930986,112.9266094481086,1,"{""11"": 2}",1,20,20,0.027932960893854747,0.005434697028249502,0.44683505315333605,0.00466266879811883
development_train_seed44_sample025_wavy,development,train,44,25,69,wavy,776,897,1611,5014,2507,180,0.5401861876078374,0.5134260179097228,0.11122250782115281,1.5779692776711154,17.812896272984663,0.07910501398146152,paper_partition_evidence/mesh_archives/development_train_seed44_sample025_wavy.npz,155723fd179e9a6d6b95fde93cf1f80514a897a616df7cf19a05caf4641cbb5a,3.508249966088781e-06,0.0004496219018867682,0.0027707426982441275,0.8714790208244749,2.5770724208607207,3.047581928012055,22.3026001719741,0,{},0,0,0,0.0,0.006882022600620985,0.4497749232687056,0.004386879038065672
development_train_seed44_sample026_rectangle,development,train,44,26,70,rectangle,795,951,1744,5388,2694,156,0.44036742260757145,0.6119029254560022,0.07594230620598862,1.0411528027875485,10.014200676734518,0.08197893993929029,paper_partition_evidence/mesh_archives/development_train_seed44_sample026_rectangle.npz,8d43e4f2b3908d8721b20c6a1739d2e6c33db153b385a8ffcd5c1f78ab060820,1.2270705108569935e-06,0.0005733944954128441,0.004141137369552211,0.9360001743449273,0.25664936189833376,3.4267180923874956,267.8991093024784,0,{},0,0,0,0.0,0.007227835711091757,0.45016566570848227,0.004802185110747814
development_train_seed44_sample027_wavy,development,train,44,27,71,wavy,771,902,1598,4998,2499,204,0.37670683871865135,0.5137694178232128,0.10446412631877842,1.4311639647838237,15.17600157262555,0.07709602639079094,paper_partition_evidence/mesh_archives/development_train_seed44_sample027_wavy.npz,95b08598144cfbd2275ad9efa63667253512ed435014cd829fe9864a026a0d93,7.033452170570703e-07,0.0004557099598623774,0.0036320693541468524,0.9087827784754369,0.5322311112252722,3.3714735083431195,125.24139724176489,0,{},0,0,0,0.0,0.007058895193040371,0.44028772599995136,0.004060293082147837
development_train_seed44_sample028_rectangle,development,train,44,28,72,rectangle,635,791,1424,4428,2214,156,0.6689183672369,0.25333756133920465,0.07004413661203156,0.7830629803320972,5.661284860288821,0.06594621995463967,paper_partition_evidence/mesh_archives/development_train_seed44_sample028_rectangle.npz,4a4f9d186ce99d98444088a316d1eb95c46fad8ee8bc686133d88b4702761c9b,8.225707237817269e-06,0.0007022471910112359,0.006077023452239873,0.9258578706674176,1.2772355767807322,3.2121583391561073,46.477892155172846,0,{},0,0,0,0.0,0.005934121087193489,0.4396511069498956,0.003848893102258444
development_train_seed44_sample029_wavy,development,train,44,29,73,wavy,686,809,1432,4480,2240,184,0.49631809464409643,0.4016837689307151,0.07245690577824673,0.8699548087396879,7.884956934880429,0.06608557421714067,paper_partition_evidence/mesh_archives/development_train_seed44_sample029_wavy.npz,6e3ec2563518c4a4459edeb04c8d3dc7b8e31e5d4aaf1c7b4f45c3a69e259207,1.2354028214147861e-06,0.0005031262799394592,0.0033791187937030026,0.9064086975742602,0.2609658584075541,3.3027869250463455,270.66407422212995,1,"{""3"": 2}",1,1,1,0.0012360939431396785,0.006415124982595444,0.44613562198355794,0.004434253089129925
development_train_seed44_sample030_rectangle,development,train,44,30,74,rectangle,565,721,1284,4008,2004,156,0.6971891342194536,0.5103604750909598,0.09896626906511437,1.4278393848223585,12.37543836451072,0.08687992906197906,paper_partition_evidence/mesh_archives/development_train_seed44_sample030_rectangle.npz,6f0d38ffa5588f658eb922e50b1b07577b8b5a237a868214313b26d42ae3437e,1.9840942057115503e-06,0.000778816199376947,0.005007446381967804,0.9300120055939121,0.21029861325681776,3.658352604667798,272.5694407187196,0,{},0,0,0,0.0,0.00521295890212059,0.4436141410842538,0.0034447177313268185
development_train_seed44_sample031_wavy,development,train,44,31,75,wavy,407,520,874,2786,1393,163,0.3566458407630989,0.3265645234149763,0.09817627941406826,0.9707738747858302,6.8955949603254085,0.04277944192290306,paper_partition_evidence/mesh_archives/development_train_seed44_sample031_wavy.npz,117baefe1dfef9c102e5bbe7276ec10b6d129521bf0de06dfd3f973194f4a430,6.8296607882508535e-06,0.0008196410093040725,0.005790018600062179,0.892590812561016,2.099848049042942,3.1160594219908244,27.358959949267284,0,{},0,0,0,0.0,0.004116220399737358,0.4481469951570034,0.0024062730371952057
development_train_seed44_sample032_rectangle,development,train,44,32,76,rectangle,637,793,1428,4440,2220,156,0.6531657545787477,0.7427616530879626,0.0993559831954337,1.2932222413951486,11.316938001268626,0.05911757191643119,paper_partition_evidence/mesh_archives/development_train_seed44_sample032_rectangle.npz,6e3c7da50313d1f71f7829228a60d89f8cbef15ed7fc27d94edc4a5523a41ab8,2.052770288349949e-06,0.0007002801120448179,0.007760756965633768,0.9446994324188553,1.0214793933767514,3.176377802875899,68.91283493214206,0,{},0,0,0,0.0,0.006029596086591482,0.4447771068662405,0.0037502762861549854
development_train_seed44_sample033_wavy,development,train,44,33,77,wavy,719,838,1496,4666,2333,178,0.6429661542712466,0.5255859779001576,0.07085273280197349,0.7664461067038909,6.566226863789156,0.07227730797603726,paper_partition_evidence/mesh_archives/development_train_seed44_sample033_wavy.npz,286adaecc0df1742ac6cc33e98b2b982c333b25a27fcefe375f0736f7ff50bb7,1.3438436220109466e-06,0.0004827840789075324,0.0031543062803553318,0.9148553334460079,2.4994496990899293,3.0621993929035733,23.02867651970783,0,{},0,0,0,0.0,0.006464320234954357,0.44424561504274607,0.003988970071077347
development_train_seed44_sample034_rectangle,development,train,44,34,78,rectangle,443,599,1040,3276,1638,156,0.459431543915161,0.7075676518947511,0.08867757381770551,1.1899548415513213,9.011912953845732,0.04628651915118098,paper_partition_evidence/mesh_archives/development_train_seed44_sample034_rectangle.npz,b1af9532260795bfa2dc940e4d1aefc6be8897442454071d0a80a19e393c1b9d,4.594928197776326e-06,0.0009615384615384616,0.006842789863412977,0.9262370481370196,1.0244207589873542,3.368583486325573,71.54216187078069,0,{},0,0,0,0.0,0.004616687074303627,0.44232309609651566,0.036663070786744356
development_train_seed44_sample035_wavy,development,train,44,35,79,wavy,761,885,1581,4930,2465,186,0.7098011936884276,0.2858113034032572,0.11500028801014225,1.227182694389119,12.230795111720873,0.07184234913438559,paper_partition_evidence/mesh_archives/development_train_seed44_sample035_wavy.npz,4306a7740ac6854dc83c24670b0df6aa2e9f570a631a00c93652e31eaba6e8cd,2.648612615446627e-06,0.000456033789243298,0.0031108363991974217,0.8659342791852067,0.414366639734412,3.308909127909303,138.33555203617286,1,"{""5"": 2}",1,3,3,0.003389830508474576,0.007047808263450861,0.44579878356307745,0.004843823611736298
development_train_seed44_sample036_rectangle,development,train,44,36,80,rectangle,617,773,1388,4320,2160,156,0.6182456656717269,0.2592093984132022,0.05738119110947553,0.5939192773043999,3.931954344715415,0.06160899391397834,paper_partition_evidence/mesh_archives/development_train_seed44_sample036_rectangle.npz,d92914fff7edaff5e476737ac5a9a53d10eb77d1d0ae5e5e40cf41548db8db14,1.1403250695926521e-06,0.0007204610951008645,0.0065503258732033005,0.9899099282856706,1.7485661421558236,3.2221315309775753,40.44328356043123,0,{},0,0,0,0.0,0.005887684877961874,0.4420276479795575,0.0038234968669712543
development_train_seed44_sample037_wavy,development,train,44,37,81,wavy,610,728,1278,4010,2005,175,0.467056645552816,0.3558141614822648,0.11428242574730507,1.4674410604213088,14.013410914843396,0.06641843309625983,paper_partition_evidence/mesh_archives/development_train_seed44_sample037_wavy.npz,28d87d04b658e51d8d3cd40b396b147a34bd4470f785a24c9743831388e1924c,2.1436949351826235e-06,0.0005661870275534523,0.0037107531104255045,0.8712980160698924,1.412314284157962,3.1841195243189913,42.22884160800253,0,{},0,0,0,0.0,0.005480444058775902,0.4451787103898823,0.003340143710374832
development_train_seed44_sample038_rectangle,development,train,44,38,82,rectangle,742,898,1638,5070,2535,156,0.7488193761926325,0.6773939744632487,0.06914961595683607,0.767707356117308,5.638225095733139,0.0759052000939846,paper_partition_evidence/mesh_archives/development_train_seed44_sample038_rectangle.npz,c4086d9fd11ae97c47636e49b5d8342c1b818c5451c85e66deca280fdc487c23,1.7503245689119643e-06,0.0006105006105006105,0.005275161319899101,0.9187920239960515,0.8599441129130265,3.3209084710254317,66.85694149489346,0,{},0,0,0,0.0,0.006925208959728479,0.45005751121789217,0.0049841818399727345
development_train_seed44_sample039_wavy,development,train,44,39,83,wavy,479,597,1017,3226,1613,175,0.40820715992550083,0.2723024298381226,0.0958910599396765,0.816525234204004,6.103264486303055,0.04442537296563387,paper_partition_evidence/mesh_archives/development_train_seed44_sample039_wavy.npz,d0ec1b2f8b9daea401fc9f4e1d13dc7ec719036e5c248924a23632c38771c511,8.989904346906228e-07,0.0007071777810624816,0.0037625475850176504,0.9451596996424917,0.6240993610248377,3.456618108107225,116.50408643404185,1,"{""3"": 2}",1,12,12,0.020100502512562814,0.004790747072547674,0.44701453391462564,0.0070314002223312855
development_validation_seed44_sample000_rectangle,development,validation,44,0,10044,rectangle,788,944,1730,5346,2673,156,0.5544769799030672,0.5914933344284247,0.06786987264061205,0.8992115074226935,7.881952915801586,0.0902627743780613,paper_partition_evidence/mesh_archives/development_validation_seed44_sample000_rectangle.npz,6470507bd6d6b263fd02cf8a22f01de9b35fc2899b6d5a42ec056549deda462d,1.610825987541366e-06,0.0005780346820809249,0.003612369973226464,0.8761276826056659,0.5112038316701156,3.2540999790469316,175.32109416773014,0,{},0,0,0,0.0,0.007221030071377754,0.4573020562529564,0.004545661620795727
development_validation_seed44_sample001_wavy,development,validation,44,1,10045,wavy,472,587,1002,3176,1588,167,0.595629094550784,0.7185423170501357,0.10972349724037479,1.162570268707011,9.095157363833355,0.048403006978332996,paper_partition_evidence/mesh_archives/development_validation_seed44_sample001_wavy.npz,675162273e89a1e30f92084999c996dfdd9a620cb08d5da5a5ac3c7b79305b1e,4.40354018790379e-06,0.0007152365807370778,0.00613284387817513,0.8981085752609376,2.793860348000565,3.1553834811991397,22.127128757251167,0,{},0,0,0,0.0,0.004638477228581905,0.44799883430823684,0.0027141780592501163
development_validation_seed44_sample002_rectangle,development,validation,44,2,10046,rectangle,697,853,1548,4800,2400,156,0.5028380710328122,0.2792634224820468,0.11974560894826247,1.7989829354654876,17.539269538698598,0.06343997502699494,paper_partition_evidence/mesh_archives/development_validation_seed44_sample002_rectangle.npz,f0e0470ed9d6e217e52d034ecfd43edd310c9a5c74c0612aa7facfeb2c4582b3,2.4503833294131105e-06,0.0006459948320413437,0.003460597026188868,0.8783900475522558,0.4340262021536758,3.259749524460192,134.1549679040054,1,"{""1"": 2}",1,24,24,0.02813599062133646,0.0065663582645356655,0.44809853797778487,0.004727671854197979
development_validation_seed44_sample003_wavy,development,validation,44,3,10047,wavy,739,862,1535,4792,2396,186,0.5502508512084117,0.28188628533682886,0.06988681712742431,0.7015569803404546,5.5643591668822125,0.07576102623715997,paper_partition_evidence/mesh_archives/development_validation_seed44_sample003_wavy.npz,8a6a94079a6a859101380d43f781c272eb80ebd68289719bf5a71e1aac9dfbd5,1.0192453161408522e-06,0.0004697032790515133,0.00372453299532015,0.9245344373905481,0.3747213055827119,3.608882960302626,153.0953092802968,0,{},0,0,0,0.0,0.0063633909448981285,0.44225535774603486,0.004011059179902077
development_validation_seed44_sample004_rectangle,development,validation,44,4,10048,rectangle,661,817,1476,4584,2292,156,0.5329980490420667,0.2590347313090842,0.08426186879066153,1.0872083453319614,8.518056476595712,0.06765903206542134,paper_partition_evidence/mesh_archives/development_validation_seed44_sample004_rectangle.npz,2f7f9f08d91601000f97533f90c0c7f4d9930e122c8290b67e5cf2569a29a9ae,1.5040249874475663e-06,0.0006775067750677507,0.004802730764533628,0.8810007824519638,0.3523011947895611,3.370188447676858,181.46026999981632,0,{},0,0,0,0.0,0.006114820018410683,0.44663818599656224,0.0038131927140057087
development_validation_seed44_sample005_wavy,development,validation,44,5,10049,wavy,434,550,927,2952,1476,170,0.5200701953406135,0.5560290223506574,0.11014972072666072,1.457250360063588,12.404960300147113,0.052794684655964375,paper_partition_evidence/mesh_archives/development_validation_seed44_sample005_wavy.npz,d14cb168d2c52d54e594e1af01857add4179d5e964955c9152b5a6acb9f557d9,5.570466000148167e-06,0.0007733886543689355,0.005906990456984491,0.9122225702601131,1.5556121838134314,3.0176954671432727,36.95523726115067,0,{},0,0,0,0.0,0.0043747080489993095,0.4419458727352321,0.0025244359858334064
development_validation_seed44_sample006_rectangle,development,validation,44,6,10050,rectangle,677,833,1508,4680,2340,156,0.4030539624643498,0.45613272385408343,0.08959476432452328,1.3557434542603706,12.601774884664088,0.061099182814359665,paper_partition_evidence/mesh_archives/development_validation_seed44_sample006_rectangle.npz,0234825e84d5bf482eaea9c2becdf684c39cddfbb02a154361a5f5aa1742953f,2.177155124721683e-06,0.000663129973474801,0.004736094651982332,0.8881599116626763,0.4956113252487053,3.385419230423464,150.99112285439557,1,"{""13"": 2}",1,24,24,0.028811524609843937,0.006364000961184502,0.45023289741948247,0.05514648696407676
development_validation_seed44_sample007_wavy,development,validation,44,7,10051,wavy,619,744,1296,4078,2039,190,0.3495617205810402,0.41447956338239655,0.11588752991633132,1.4507660035587953,13.987107020298055,0.05648847436532378,paper_partition_evidence/mesh_archives/development_validation_seed44_sample007_wavy.npz,b224809e0fc216be4c50a9755af4b14cd3bb1ce978abfbbfd48240fde16ca781,2.661510714799614e-06,0.0005583733141794811,0.0034296367674805433,0.901311755854451,1.5232861294995361,3.1937862477066967,55.8179926863098,0,{},0,0,0,0.0,0.00573801901191473,0.444392086006701,0.00328524736687541
development_validation_seed44_sample008_rectangle,development,validation,44,8,10052,rectangle,797,953,1748,5400,2700,156,0.5109018142474475,0.45424356930100607,0.09172269763988106,1.4275346706082828,14.193270490252232,0.07867805613204837,paper_partition_evidence/mesh_archives/development_validation_seed44_sample008_rectangle.npz,1d6ab4bb1f32da2d7b3f691a2eae0775ed599e32f40588d1ec2df04b88b169b5,1.3357966840261202e-06,0.0005720823798627002,0.0034707692842054186,0.8968691837653193,1.0903734592933438,3.24335290996311,64.82648156968882,0,{},0,0,0,0.0,0.007029762025922537,0.45686016185209155,0.011510682292282581
development_validation_seed44_sample009_wavy,development,validation,44,9,10053,wavy,481,605,1020,3248,1624,187,0.45906622594715446,0.6855815771877569,0.05802803484467268,0.5471589061699343,3.328670219213898,0.04933903831988573,paper_partition_evidence/mesh_archives/development_validation_seed44_sample009_wavy.npz,9f04db10c49dd3a9780332c1bcc911caea9323444e06acbd21f689bca580c157,1.608332183128551e-06,0.0007048457816703149,0.005615950846282771,0.8870372649385692,0.3699888515034196,3.1815718567051414,204.4251743313332,0,{},0,0,0,0.0,0.0045689670369029045,0.4473770107142627,0.0028167800046503544
development_test_seed44_sample000_l_shape,development,test,44,0,20044,l_shape,488,643,1129,3542,1771,155,0.5333060215518997,0.36535827860871145,0.11097766277611361,1.0640782624056657,8.718353299295382,0.08902306668460369,paper_partition_evidence/mesh_archives/development_test_seed44_sample000_l_shape.npz,b627068685de1354e6324d29f7315d7ce833c5e6a038ea6766f99ea32536e4d6,1.0533846178074e-07,0.0006643046944198405,0.00434925815848342,0.9258403903147736,0.01980047682172328,6.064373619201771,3120.7129278029306,0,{},0,0,0,0.0,0.005217393860220909,0.4388264659792185,0.0031420737504959106
development_test_seed44_sample001_annulus,development,test,44,1,20045,annulus,520,646,1120,3532,1766,172,0.309763188462833,0.35158233225062757,0.11492697523683429,0.42278049059298456,3.230869763043835,0.051789477933198214,paper_partition_evidence/mesh_archives/development_test_seed44_sample001_annulus.npz,4e9d8c5fae24024395436df078c0c77da1835dd64d58e87249fc9ef753377eb6,4.52872608820144e-07,0.0005220504016716123,0.00465640005707314,1.0229465003200087,0.05592088355114293,4.84305403571359,1568.3136828146278,0,{},0,0,0,0.0,0.0050636776722967625,0.43799553578719497,0.00304543599486351
development_test_seed44_sample002_l_shape,development,test,44,2,20046,l_shape,736,891,1625,5030,2515,155,0.3604114311279468,0.36375936921158464,0.10216815806513935,1.1998761915792973,11.765718648141588,0.06940380623564124,paper_partition_evidence/mesh_archives/development_test_seed44_sample002_l_shape.npz,97200e571aecf3cf1bbef4c48cb31433d3ba018e2ebc8cc464fc9b566064bead,3.8734257217834975e-06,0.00046153846153846153,0.002934311905746038,0.8887891638240591,1.3345792079794343,3.1423731299517375,44.77453014380543,0,{},0,0,0,0.0,0.007013105787336826,0.44748496217653155,0.00447133369743824
development_test_seed44_sample003_annulus,development,test,44,3,20047,annulus,791,929,1660,5178,2589,198,0.45301119254455313,0.3016716143964285,0.0719804321703488,0.15556413431237434,1.3424379794208479,0.07775327377021313,paper_partition_evidence/mesh_archives/development_test_seed44_sample003_annulus.npz,d3269d704cc6b179b9944e8062ca5ef886ec26e40b90e2edc06a87efacdee6aa,1.0555946091439227e-06,0.0003533809171556875,0.0028259108144585957,0.9616839603790144,0.4450705848026062,3.5861341643438345,129.54585960753954,0,{},0,0,0,0.0,0.006881626322865486,0.4507484119385481,0.004797406028956175
development_test_seed44_sample004_l_shape,development,test,44,4,20048,l_shape,788,943,1727,5338,2669,157,0.4692228773535382,0.6832578852390345,0.11676360157552398,0.6165835460778081,5.31076173643459,0.07988218916580081,paper_partition_evidence/mesh_archives/development_test_seed44_sample004_l_shape.npz,ce254b4b43f40c9e37e0d44e2be349ecda659480686f9cfcc6cc1eaf765a564a,1.9695214441907296e-06,0.00043425173479791856,0.0038579289732411527,0.9114822688116975,1.4002200005358565,3.327853590147824,62.692570480274576,0,{},0,0,0,0.0,0.0070372470654547215,0.4439389621838927,0.004531726241111755
development_test_seed44_sample005_annulus,development,test,44,5,20049,annulus,510,638,1098,3472,1736,178,0.351916566247782,0.716779923381446,0.056080310258668185,0.23620300112871528,1.3970312514990333,0.05202070064842701,paper_partition_evidence/mesh_archives/development_test_seed44_sample005_annulus.npz,8ec8fa11b0e615b25b1b1e8f418a5970dfbcc473ef52e1a16e5920bdfc2e8f7a,3.0110583095562793e-06,0.0005309483609454841,0.0032947937350358194,0.9466698992672982,1.9580870458184028,3.190375714515553,45.7896925985976,0,{},0,0,0,0.0,0.004954237956553698,0.4409296978265047,0.0028415019623935223
development_test_seed44_sample006_l_shape,development,test,44,6,20050,l_shape,686,841,1525,4730,2365,155,0.6113934450037004,0.31693079573756,0.07971099778852428,0.7843491307913546,5.981660891268987,0.07503431383520365,paper_partition_evidence/mesh_archives/development_test_seed44_sample006_l_shape.npz,62ed7f6697c90e81902efceb07d250e29a5fbc6790868f9062cb5e235b3da598,2.2056363078290837e-06,0.0004918032786885246,0.003955396007138045,0.9115590438920593,0.8482371246948388,3.494498435056294,102.0195631795625,1,"{""8"": 2}",1,13,13,0.015457788347205707,0.006393009796738625,0.44895141990855336,0.004466742277145386
development_test_seed44_sample007_annulus,development,test,44,7,20051,annulus,674,801,1424,4450,2225,177,0.3005190520429265,0.2596313933404401,0.08634021674904951,0.45127908994846805,3.8540866437811014,0.06897478085011244,paper_partition_evidence/mesh_archives/development_test_seed44_sample007_annulus.npz,3ce04364dfb1b870abdb770a47eab0d4d2e8bb51656d273a77745910dea3ea0f,1.9071976678507002e-06,0.00040791425398423696,0.0026020276361084123,0.9454681670929226,0.6262129269347753,3.2160826351313228,93.3423914546267,0,{},0,0,0,0.0,0.00611127307638526,0.4491117033176124,0.003659512847661972
development_test_seed44_sample008_l_shape,development,test,44,8,20052,l_shape,527,682,1207,3776,1888,155,0.65527815785698,0.3533724641824285,0.10865748975558776,0.9976556653152505,7.750598581753312,0.056990860030055046,paper_partition_evidence/mesh_archives/development_test_seed44_sample008_l_shape.npz,5532c4a6956221c04365b700b0de7f6aabbbdc9c72fdded136a4b50bd27ca824,2.4565384576079927e-08,0.0006213753106876554,0.00484152568887,0.9523898483718084,0.004956460455102275,14.246751193277392,13381.882782735724,0,{},0,0,0,0.0,0.005192134995013475,0.4457354168407619,0.0032475790940225124
development_test_seed44_sample009_annulus,development,test,44,9,20053,annulus,707,842,1493,4670,2335,190,0.6915391574873829,0.2740837672084475,0.09309752893090742,0.48200884702790286,4.465769160506585,0.07235045591369271,paper_partition_evidence/mesh_archives/development_test_seed44_sample009_annulus.npz,6627de8c7970ea5d04efca5fe82ac802a2478237c3ecb14659d72a0c43e00c66,1.5838662415603424e-06,0.0003910545481070445,0.002550251584498118,0.9519678084296123,1.0737691835880945,3.2693262626419224,60.81732502812457,0,{},0,0,0,0.0,0.006293803919106722,0.43899875693023205,0.0038963998667895794
development_test_seed44_sample010_l_shape,development,test,44,10,20054,l_shape,663,818,1478,4590,2295,156,0.7253201400526613,0.43425119873222623,0.10109996812078029,0.619145084058622,4.685880297818504,0.10332913976162672,paper_partition_evidence/mesh_archives/development_test_seed44_sample010_l_shape.npz,db880a7ba2ef6265af654e57e0f59f9228dc514e59d1bbccd8d85204a5466318,1.8898464831742002e-06,0.0005074419910271699,0.004489177629325126,0.8862215189029647,0.4288178475526977,3.3284779845892105,134.55961229221953,0,{},0,0,0,0.0,0.006543791852891445,0.4442152790725231,0.04083202360197902
development_test_seed44_sample011_annulus,development,test,44,11,20055,annulus,515,642,1110,3504,1752,174,0.39389951139937174,0.29821480628518793,0.08874601901189272,0.30653996193901273,2.2816534909493136,0.047103606164455414,paper_partition_evidence/mesh_archives/development_test_seed44_sample011_annulus.npz,6cc87f31631efa1d5df400066302e4a4e7f9bb54f89046066616c06d610922d9,5.9848258106474196e-06,0.0005261012102297435,0.0038694192112723744,0.9795592136339404,0.9103545814542129,3.1090976416482996,118.67451600088248,0,{},0,0,0,0.0,0.005002282094210386,0.44320119312033057,0.0034277052618563175
development_test_seed44_sample012_l_shape,development,test,44,12,20056,l_shape,538,693,1228,3840,1920,156,0.4595170198484554,0.5311741702524442,0.07332335488112945,0.3763595929394932,2.5882037625175256,0.05470240814611316,paper_partition_evidence/mesh_archives/development_test_seed44_sample012_l_shape.npz,b0cdcb3e0297359e0429bc067506730d37fd579927c61993ff159ef58669d991,7.991576941457554e-07,0.000610748304381321,0.004108532599094565,0.9371398094519959,0.22952941190720808,3.5304130944081042,411.3469742982598,0,{},0,0,0,0.0,0.005303245037794113,0.44911214197054505,0.010265395976603031
development_test_seed44_sample013_annulus,development,test,44,13,20057,annulus,458,582,995,3154,1577,169,0.6639524281892176,0.7220189085113222,0.0947193566272917,0.419055954241851,2.975164221743225,0.052209903951734304,paper_partition_evidence/mesh_archives/development_test_seed44_sample013_annulus.npz,1222d7b9d2d69f11ca53ba1fc549aebee6ccee0345fa069ff71406023eb95505,1.1062273085790851e-05,0.000586429895426264,0.0038819872442858445,0.9243151057871198,2.730676668191617,3.0026241365427744,28.99300030831729,0,{},0,0,0,0.0,0.004552237223833799,0.4397368007339537,0.0027517839334905148
development_test_seed44_sample014_l_shape,development,test,44,14,20058,l_shape,560,715,1273,3974,1987,155,0.48345811890363466,0.65671420973415,0.07337131189173951,0.25446148433925153,1.5703017218006556,0.05945743806660175,paper_partition_evidence/mesh_archives/development_test_seed44_sample014_l_shape.npz,ce9995e5cafbdc66daed1a55162797a9f354a3485af40d9f3366c4845bbdc34b,2.527509216913041e-06,0.000589159465828751,0.003556608301223175,0.8609544220736449,1.7667798817935458,2.985356197144584,52.968559748686246,0,{},0,0,0,0.0,0.0053724609315395355,0.44727498991414905,0.0033699977211654186
development_test_seed44_sample015_annulus,development,test,44,15,20059,annulus,709,838,1496,4668,2334,180,0.3774365341478553,0.2630374046829306,0.08412603572938701,0.3587388677558475,3.1614374547657538,0.06297496613115072,paper_partition_evidence/mesh_archives/development_test_seed44_sample015_annulus.npz,bb2419aabc21649f35be790a7427d53efde6db77c7dbc07aa352fa3b79b63d33,1.2092503000471579e-06,0.00039095613377105123,0.003052610942021754,0.9774375268418267,0.24002926861341992,3.624139447792022,263.54172283872276,0,{},0,0,0,0.0,0.006513778120279312,0.43922918289899826,0.0039133611135184765
development_test_seed44_sample016_l_shape,development,test,44,16,20060,l_shape,635,790,1423,4424,2212,155,0.30538855246530855,0.3766832591316418,0.07889686381766747,0.887885408334782,6.378874085526079,0.07081785378977656,paper_partition_evidence/mesh_archives/development_test_seed44_sample016_l_shape.npz,12765330a81237397d418d635726308e05511615de34030b7e434e420685c2f8,6.531093604764808e-06,0.0005270555165144061,0.0038888522475257403,0.9233940664489197,1.6465844942390746,3.1633316373152556,50.333239632976884,0,{},0,0,0,0.0,0.0061131929978728294,0.4425643249414861,0.004200175870209932
development_test_seed44_sample017_annulus,development,test,44,17,20061,annulus,581,711,1240,3902,1951,182,0.6539684693692047,0.6407867112996168,0.06852042675873203,0.12083679675055148,0.8165823482635046,0.0634019342251122,paper_partition_evidence/mesh_archives/development_test_seed44_sample017_annulus.npz,8dcdca826d189db8e43d7f7c175a0f00993fe6bf94ad529f3aa5f568e0ee90d8,4.331648865550433e-06,0.00047066560685307224,0.0036372410543556465,0.9400818718214479,1.9938096901798934,3.1695282262507405,39.46803747056877,0,{},0,0,0,0.0,0.005137086845934391,0.4449091162532568,0.0033476431854069233
development_test_seed44_sample018_l_shape,development,test,44,18,20062,l_shape,734,889,1621,5018,2509,155,0.4256405520089375,0.32706846440056114,0.117276551820508,1.3843061918431243,13.711429862193809,0.07096610125154257,paper_partition_evidence/mesh_archives/development_test_seed44_sample018_l_shape.npz,e3b8575b052adeff123ff41f3d4797cd3ccd84456727b6d83d5412aadb1770c2,5.170569357734162e-07,0.0004626773596545342,0.004317087614644868,0.9261136150806953,0.630374744385167,3.186093593144179,131.9743823470365,0,{},0,0,0,0.0,0.006970793008804321,0.46212768787518144,0.004242064896970987
development_test_seed44_sample019_annulus,development,test,44,19,20063,annulus,515,646,1109,3510,1755,182,0.7595211643459185,0.4046268905797583,0.09141735287386496,0.422284978468192,3.197583292244133,0.04897159617394209,paper_partition_evidence/mesh_archives/development_test_seed44_sample019_annulus.npz,df79f03619973dbdec4cfa0be996da3f71bf2922b53b4062ff2d4f09f172f64c,5.750423658187122e-07,0.0005257872316176954,0.0035100200882335945,0.9659428952355185,0.35101225482590703,3.7201409932536946,166.95453395216737,0,{},0,0,0,0.0,0.005131823942065239,0.4384412099607289,0.002976389601826668
development_train_seed45_sample000_rectangle,development,train,45,0,45,rectangle,770,926,1694,5238,2619,156,0.5365653284737528,0.5142455725851014,0.10463726558712519,1.7135566478239623,17.548365645319365,0.089231729041785,paper_partition_evidence/mesh_archives/development_train_seed45_sample000_rectangle.npz,dd13ca573ad8ff84a2defae9d4b09b5a5391b0f1ef119659a13e2eeb003a7de2,4.263320505999205e-07,0.0005903187721369539,0.004132470189747502,0.9049212376116239,0.0864182680266187,3.8689926298055686,771.0682235767846,0,{},0,0,0,0.0,0.006878366228193045,0.43672913778573275,0.004597222898155451
